"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,NA,"12.44345","RothC","2_55","2","5","5"
"1941",NA,NA,NA,"12.30365","RothC","2_55","2","5","5"
"1942",NA,NA,NA,"11.7247","RothC","2_55","2","5","5"
"1943",NA,NA,NA,"11.3162","RothC","2_55","2","5","5"
"1944",NA,NA,NA,"10.95565","RothC","2_55","2","5","5"
"1945",NA,NA,NA,"10.6518","RothC","2_55","2","5","5"
"1946",NA,NA,NA,"10.4291","RothC","2_55","2","5","5"
"1947",NA,NA,NA,"10.18485","RothC","2_55","2","5","5"
"1948",NA,NA,NA,"9.98165","RothC","2_55","2","5","5"
"1949",NA,NA,NA,"9.80925","RothC","2_55","2","5","5"
"1950",NA,NA,NA,"9.6457","RothC","2_55","2","5","5"
"1951",NA,NA,NA,"9.48835","RothC","2_55","2","5","5"
"1952",NA,NA,NA,"9.37265","RothC","2_55","2","5","5"
"1953",NA,NA,NA,"9.2922","RothC","2_55","2","5","5"
"1954",NA,NA,NA,"9.13145","RothC","2_55","2","5","5"
"1955",NA,NA,NA,"9.02165","RothC","2_55","2","5","5"
"1956",NA,NA,NA,"8.9072","RothC","2_55","2","5","5"
"1957",NA,NA,NA,"8.8078","RothC","2_55","2","5","5"
"1958",NA,NA,NA,"8.68405","RothC","2_55","2","5","5"
"1959",NA,NA,NA,"8.61085","RothC","2_55","2","5","5"
"1960",NA,NA,NA,"8.5115","RothC","2_55","2","5","5"
"1961",NA,NA,NA,"8.3373","RothC","2_55","2","5","5"
"1962",NA,NA,NA,"8.2019","RothC","2_55","2","5","5"
"1963",NA,NA,NA,"8.08705","RothC","2_55","2","5","5"
"1964",NA,NA,NA,"7.96165","RothC","2_55","2","5","5"
"1965",NA,NA,NA,"7.84375","RothC","2_55","2","5","5"
"1966",NA,NA,NA,"7.7419","RothC","2_55","2","5","5"
"1967",NA,NA,NA,"7.64045","RothC","2_55","2","5","5"
"1968",NA,NA,NA,"7.5341","RothC","2_55","2","5","5"
"1969",NA,NA,NA,"7.4287","RothC","2_55","2","5","5"
"1970",NA,NA,NA,"7.3306","RothC","2_55","2","5","5"
"1971",NA,NA,NA,"7.23515","RothC","2_55","2","5","5"
"1972",NA,NA,NA,"7.13055","RothC","2_55","2","5","5"
"1973",NA,NA,NA,"7.03275","RothC","2_55","2","5","5"
"1974",NA,NA,NA,"6.9462","RothC","2_55","2","5","5"
"1975",NA,NA,NA,"6.85445","RothC","2_55","2","5","5"
"1976",NA,NA,NA,"6.7691","RothC","2_55","2","5","5"
"1977",NA,NA,NA,"6.6807","RothC","2_55","2","5","5"
"1978",NA,NA,NA,"6.5983","RothC","2_55","2","5","5"
"1979",NA,NA,NA,"6.5169","RothC","2_55","2","5","5"
"1980",NA,NA,NA,"6.4422","RothC","2_55","2","5","5"
"1981",NA,NA,NA,"6.3681","RothC","2_55","2","5","5"
"1982",NA,NA,NA,"6.28595","RothC","2_55","2","5","5"
"1983",NA,NA,NA,"6.2081","RothC","2_55","2","5","5"
"1984",NA,NA,NA,"6.13115","RothC","2_55","2","5","5"
"1985",NA,NA,NA,"6.0542","RothC","2_55","2","5","5"
"1986",NA,NA,NA,"5.9855","RothC","2_55","2","5","5"
"1987",NA,NA,NA,"5.91895","RothC","2_55","2","5","5"
"1988",NA,NA,NA,"5.84525","RothC","2_55","2","5","5"
"1989",NA,NA,NA,"5.7685","RothC","2_55","2","5","5"
"1990",NA,NA,NA,"5.7018","RothC","2_55","2","5","5"
"1991",NA,NA,NA,"5.64345","RothC","2_55","2","5","5"
"1992",NA,NA,NA,"5.5734","RothC","2_55","2","5","5"
"1993",NA,NA,NA,"5.50645","RothC","2_55","2","5","5"
"1994",NA,NA,NA,"5.45005","RothC","2_55","2","5","5"
"1995",NA,NA,NA,"5.3903","RothC","2_55","2","5","5"
"1996",NA,NA,NA,"5.3245","RothC","2_55","2","5","5"
"1997",NA,NA,NA,"5.25895","RothC","2_55","2","5","5"
"1998",NA,NA,NA,"5.19825","RothC","2_55","2","5","5"
"1999",NA,NA,NA,"5.13885","RothC","2_55","2","5","5"
"2000",NA,NA,NA,"5.0694","RothC","2_55","2","5","5"
"2001",NA,NA,NA,"5.0057","RothC","2_55","2","5","5"
"2002",NA,NA,NA,"4.95255","RothC","2_55","2","5","5"
"2003",NA,NA,NA,"4.9625","RothC","2_55","2","5","5"
"2004",NA,NA,NA,"4.9255","RothC","2_55","2","5","5"
"2005",NA,NA,NA,"4.96555","RothC","2_55","2","5","5"
"2006",NA,NA,NA,"4.968","RothC","2_55","2","5","5"
"2007",NA,NA,NA,"4.9166","RothC","2_55","2","5","5"
"2008",NA,NA,NA,"4.87095","RothC","2_55","2","5","5"
"2009",NA,NA,NA,"4.8559","RothC","2_55","2","5","5"
"2010",NA,NA,NA,"4.82865","RothC","2_55","2","5","5"
"2011",NA,NA,NA,"4.8362","RothC","2_55","2","5","5"
"2012",NA,NA,NA,"4.7926","RothC","2_55","2","5","5"
"2013",NA,NA,NA,"4.80095","RothC","2_55","2","5","5"
"2014",NA,NA,NA,"4.7637","RothC","2_55","2","5","5"
"2015",NA,NA,NA,"4.77875","RothC","2_55","2","5","5"
"2016",NA,NA,NA,"4.7334","RothC","2_55","2","5","5"
"2017",NA,NA,NA,"4.74275","RothC","2_55","2","5","5"
"2018",NA,NA,NA,"4.70845","RothC","2_55","2","5","5"
"2019",NA,NA,NA,"4.7054","RothC","2_55","2","5","5"
