"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"12.44345","RothC","1_56","1","5","6"
"1941",NA,NA,"12.387","RothC","1_56","1","5","6"
"1942",NA,NA,"12.0627","RothC","1_56","1","5","6"
"1943",NA,NA,"11.77545","RothC","1_56","1","5","6"
"1944",NA,NA,"11.50515","RothC","1_56","1","5","6"
"1945",NA,NA,"11.26425","RothC","1_56","1","5","6"
"1946",NA,NA,"11.0814","RothC","1_56","1","5","6"
"1947",NA,NA,"10.88105","RothC","1_56","1","5","6"
"1948",NA,NA,"10.7038","RothC","1_56","1","5","6"
"1949",NA,NA,"10.55285","RothC","1_56","1","5","6"
"1950",NA,NA,"10.4115","RothC","1_56","1","5","6"
"1951",NA,NA,"10.2765","RothC","1_56","1","5","6"
"1952",NA,NA,"10.16855","RothC","1_56","1","5","6"
"1953",NA,NA,"10.09625","RothC","1_56","1","5","6"
"1954",NA,NA,"9.97815","RothC","1_56","1","5","6"
"1955",NA,NA,"9.8856","RothC","1_56","1","5","6"
"1956",NA,NA,"9.7942","RothC","1_56","1","5","6"
"1957",NA,NA,"9.71965","RothC","1_56","1","5","6"
"1958",NA,NA,"9.62535","RothC","1_56","1","5","6"
"1959",NA,NA,"9.5628","RothC","1_56","1","5","6"
"1960",NA,NA,"9.49625","RothC","1_56","1","5","6"
"1961",NA,NA,"9.3707","RothC","1_56","1","5","6"
"1962",NA,NA,"9.25945","RothC","1_56","1","5","6"
"1963",NA,NA,"9.16465","RothC","1_56","1","5","6"
"1964",NA,NA,"9.0638","RothC","1_56","1","5","6"
"1965",NA,NA,"8.9678","RothC","1_56","1","5","6"
"1966",NA,NA,"8.8832","RothC","1_56","1","5","6"
"1967",NA,NA,"8.8022","RothC","1_56","1","5","6"
"1968",NA,NA,"8.7177","RothC","1_56","1","5","6"
"1969",NA,NA,"8.6335","RothC","1_56","1","5","6"
"1970",NA,NA,"8.5549","RothC","1_56","1","5","6"
