"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.138,1.2,"APSIM","3_52",3,5,2
1988,0,0.87,1.5,"APSIM","3_52",3,5,2
1989,0,0.872,1.8,"APSIM","3_52",3,5,2
1990,0,0.544,2.3,"APSIM","3_52",3,5,2
1991,0,0.591,2.9,"APSIM","3_52",3,5,2
1992,0,0.723,3.3,"APSIM","3_52",3,5,2
1993,0,0.399,3.6,"APSIM","3_52",3,5,2
1994,0,0.393,3.8,"APSIM","3_52",3,5,2
1995,0,0.476,4,"APSIM","3_52",3,5,2
1996,0,0.826,4,"APSIM","3_52",3,5,2
1997,0,0.767,4.2,"APSIM","3_52",3,5,2
1998,0,0.738,4.5,"APSIM","3_52",3,5,2
1999,0,0.53,4.7,"APSIM","3_52",3,5,2
2000,0,0.423,4.7,"APSIM","3_52",3,5,2
2001,0,0.199,4.9,"APSIM","3_52",3,5,2
2002,0,0.984,4.8,"APSIM","3_52",3,5,2
2003,1.607,0,5,"APSIM","3_52",3,5,2
2004,0,0.365,5.1,"APSIM","3_52",3,5,2
2005,2.118,0,5.1,"APSIM","3_52",3,5,2
2006,0,1.176,5.1,"APSIM","3_52",3,5,2
2007,2.074,0,5.1,"APSIM","3_52",3,5,2
2008,0,0.491,4.8,"APSIM","3_52",3,5,2
2009,1.281,0,5,"APSIM","3_52",3,5,2
2010,0,0.863,4.9,"APSIM","3_52",3,5,2
2011,0,0,5.1,"APSIM","3_52",3,5,2
2012,1.546,0,5,"APSIM","3_52",3,5,2
2013,0,1.761,5,"APSIM","3_52",3,5,2
2014,1.87,0,5.1,"APSIM","3_52",3,5,2
2015,0,0.669,4.8,"APSIM","3_52",3,5,2
2016,1.495,0,5.1,"APSIM","3_52",3,5,2
2017,0,1.164,4.8,"APSIM","3_52",3,5,2
2018,0.868,0,5,"APSIM","3_52",3,5,2
2019,0,1.33,4.8,"APSIM","3_52",3,5,2
2020,1.533,0,5,"APSIM","3_52",3,5,2
2021,0,1.122,4.9,"APSIM","3_52",3,5,2
2022,1.202,0,5.1,"APSIM","3_52",3,5,2
2023,0,1.334,5,"APSIM","3_52",3,5,2
2024,1.584,0,5.3,"APSIM","3_52",3,5,2
2025,0,0.931,5.4,"APSIM","3_52",3,5,2
2026,1.803,0,5.5,"APSIM","3_52",3,5,2
2027,0,0.583,5.3,"APSIM","3_52",3,5,2
2028,1.359,0,5.4,"APSIM","3_52",3,5,2
2029,0,0.518,5.1,"APSIM","3_52",3,5,2
2030,0.734,0,5.2,"APSIM","3_52",3,5,2
2031,0,1.45,4.9,"APSIM","3_52",3,5,2
2032,1.571,0,4.9,"APSIM","3_52",3,5,2
2033,0,0.64,4.9,"APSIM","3_52",3,5,2
2034,1.28,0,5,"APSIM","3_52",3,5,2
2035,0,0.097,5,"APSIM","3_52",3,5,2
2036,1.41,0,4.8,"APSIM","3_52",3,5,2
2037,0,0.737,4.7,"APSIM","3_52",3,5,2
2038,1.273,0,4.8,"APSIM","3_52",3,5,2
2039,0,0.497,4.8,"APSIM","3_52",3,5,2
2040,0.483,0,5,"APSIM","3_52",3,5,2
2041,0,0.684,4.8,"APSIM","3_52",3,5,2
2042,1.465,0,4.9,"APSIM","3_52",3,5,2
2043,0,0.895,4.7,"APSIM","3_52",3,5,2
2044,1.291,0,4.9,"APSIM","3_52",3,5,2
2045,0,0.651,4.8,"APSIM","3_52",3,5,2
2046,1.46,0,4.9,"APSIM","3_52",3,5,2
2047,0,0.927,4.8,"APSIM","3_52",3,5,2
2048,1.891,0,5,"APSIM","3_52",3,5,2
2049,0,0.792,4.8,"APSIM","3_52",3,5,2
2050,0,0,5.1,"APSIM","3_52",3,5,2
