"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.162,0.879,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2004,72.246,1.757,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2005,113.284,1.706,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2006,65.79,1.321,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2007,11.983,0.217,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2008,22.965,0.364,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2009,42.476,0.777,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2010,38.858,0.483,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2011,47.39,0.911,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2012,34.054,0.466,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2013,63.742,1.32,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2014,54.599,0.838,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2015,62.955,1.193,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2016,66.008,0.993,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2017,62.627,1.287,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2018,67.386,0.988,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2019,43.581,0.908,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2020,74.394,1.165,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2021,59.086,1.233,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2022,81.728,1.216,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2022,0,0,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2023,23.254,0.49,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2024,65.342,1.009,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2025,48.352,0.884,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2026,59.099,0.948,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2027,37.742,0.729,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2028,86.164,1.476,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2029,63.913,1.112,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2030,84.697,1.165,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2031,29.878,0.507,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2032,67.558,1.224,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2033,55.033,0.988,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2034,78.537,1.189,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2035,41.597,0.72,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2036,70.617,1.083,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2037,49.927,0.914,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2038,74.58,1.15,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2039,52.047,0.934,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2040,86.968,1.35,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2041,57.853,1.009,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2042,83.06,1.286,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2043,50.531,0.884,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2044,81.316,1.32,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2045,52.414,0.903,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2046,66.445,0.92,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2047,49.268,0.895,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2048,92.951,1.445,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2049,47.841,0.829,"Daycent","5_44",5,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
