"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.137,1.2,"APSIM","1_55",1,5,5
1988,0,0.596,1.5,"APSIM","1_55",1,5,5
1989,0,0.877,1.8,"APSIM","1_55",1,5,5
1990,0,0.572,2.2,"APSIM","1_55",1,5,5
1991,0,0.632,2.8,"APSIM","1_55",1,5,5
1992,0,0.7,3.3,"APSIM","1_55",1,5,5
1993,0,0.225,3.7,"APSIM","1_55",1,5,5
1994,0,0.355,4,"APSIM","1_55",1,5,5
1995,0,0.507,4.3,"APSIM","1_55",1,5,5
1996,0,0.946,4.3,"APSIM","1_55",1,5,5
1997,0,0.732,4.5,"APSIM","1_55",1,5,5
1998,0,0.727,4.7,"APSIM","1_55",1,5,5
1999,0,0.476,4.9,"APSIM","1_55",1,5,5
2000,0,0.435,4.9,"APSIM","1_55",1,5,5
2001,0,0.178,5.1,"APSIM","1_55",1,5,5
2002,0,0.958,5,"APSIM","1_55",1,5,5
2003,1.729,0,5.2,"APSIM","1_55",1,5,5
2004,0,0.466,5.3,"APSIM","1_55",1,5,5
2005,2.182,0,5.4,"APSIM","1_55",1,5,5
2006,0,1.117,5.6,"APSIM","1_55",1,5,5
2007,2.199,0,5.6,"APSIM","1_55",1,5,5
2008,0,0.593,5.5,"APSIM","1_55",1,5,5
2009,1.536,0,5.8,"APSIM","1_55",1,5,5
2010,0,0.451,5.6,"APSIM","1_55",1,5,5
2011,0,0,5.8,"APSIM","1_55",1,5,5
2012,0,0.911,5.5,"APSIM","1_55",1,5,5
2013,1.394,0,5.7,"APSIM","1_55",1,5,5
2014,0,0.858,5.4,"APSIM","1_55",1,5,5
2015,2.505,0,5.5,"APSIM","1_55",1,5,5
2016,0,0.531,5.6,"APSIM","1_55",1,5,5
2017,2.062,0,5.6,"APSIM","1_55",1,5,5
2018,0,0.785,5.4,"APSIM","1_55",1,5,5
2019,1.902,0,5.6,"APSIM","1_55",1,5,5
2020,0,0.502,5.3,"APSIM","1_55",1,5,5
2021,2.535,0,5.5,"APSIM","1_55",1,5,5
2022,0,0.745,5.2,"APSIM","1_55",1,5,5
2023,0.618,0,5.6,"APSIM","1_55",1,5,5
2024,0,0.625,5.4,"APSIM","1_55",1,5,5
2025,2.53,0,5.6,"APSIM","1_55",1,5,5
2026,0,0.77,5.7,"APSIM","1_55",1,5,5
2027,2.084,0,5.9,"APSIM","1_55",1,5,5
2028,0,0.497,5.6,"APSIM","1_55",1,5,5
2029,1.438,0,5.8,"APSIM","1_55",1,5,5
2030,0,0.781,5.7,"APSIM","1_55",1,5,5
2031,1.85,0,5.8,"APSIM","1_55",1,5,5
2032,0,0.481,5.9,"APSIM","1_55",1,5,5
2033,2.216,0,5.9,"APSIM","1_55",1,5,5
2034,0,0.703,6.1,"APSIM","1_55",1,5,5
2035,2.339,0,6.1,"APSIM","1_55",1,5,5
2036,0,0.553,5.7,"APSIM","1_55",1,5,5
2037,1.618,0,5.9,"APSIM","1_55",1,5,5
2038,0,0.377,5.8,"APSIM","1_55",1,5,5
2039,0,0,6.1,"APSIM","1_55",1,5,5
2040,0,0.878,5.7,"APSIM","1_55",1,5,5
2041,1.412,0,5.9,"APSIM","1_55",1,5,5
2042,0,0.812,5.6,"APSIM","1_55",1,5,5
2043,2.476,0,5.7,"APSIM","1_55",1,5,5
2044,0,0.524,5.8,"APSIM","1_55",1,5,5
2045,2.064,0,5.8,"APSIM","1_55",1,5,5
2046,0,0.78,5.6,"APSIM","1_55",1,5,5
2047,1.901,0,5.7,"APSIM","1_55",1,5,5
2048,0,0.502,5.5,"APSIM","1_55",1,5,5
2049,2.535,0,5.7,"APSIM","1_55",1,5,5
2050,0,0.745,5.4,"APSIM","1_55",1,5,5
