"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.162,0.879,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2004,72.246,1.757,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2005,113.284,1.706,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2006,65.79,1.321,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2007,11.983,0.217,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2008,22.965,0.364,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2009,42.476,0.777,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2010,38.858,0.483,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2011,47.39,0.911,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2012,34.054,0.466,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2013,63.742,1.32,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2014,54.599,0.838,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2015,62.955,1.193,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2016,66.008,0.993,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2017,62.627,1.287,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2018,67.386,0.988,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2019,43.581,0.908,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2020,74.394,1.165,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2021,59.086,1.233,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2022,81.728,1.216,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2022,0,0,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2023,53.147,1.018,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2024,78.107,1.181,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2025,46.663,0.866,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2026,61.092,0.973,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2027,48.161,0.91,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2028,83.253,1.237,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2029,37.849,0.685,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2030,76.275,1.322,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2031,52.602,0.921,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2032,59.106,0.862,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2033,63.912,1.157,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2034,74.572,1.006,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2035,45.965,0.855,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2036,71.712,1.149,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2037,20.014,0.353,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2038,106.63,2,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2039,64.44,1.111,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2040,83.093,1.215,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2041,40.358,0.741,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2042,72.147,1.274,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2043,43.932,0.81,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2044,76.83,1.361,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2045,60.046,1.079,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2046,71.502,1.108,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2047,67.124,1.271,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2048,96.67,1.494,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
2049,60.143,1.083,"Daycent","3_43",3,4,3,"RF25-CR","Redu Fert 25%, Crop Rotation"
