"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"33.9931179513359","Millennial","5_54","5","5","4"
"1941",NA,NA,"32.1115759910972","Millennial","5_54","5","5","4"
"1942",NA,NA,"32.2822986686163","Millennial","5_54","5","5","4"
"1943",NA,NA,"31.1167122925552","Millennial","5_54","5","5","4"
"1944",NA,NA,"30.6242939715366","Millennial","5_54","5","5","4"
"1945",NA,NA,"30.1495427561276","Millennial","5_54","5","5","4"
"1946",NA,NA,"29.4035343020818","Millennial","5_54","5","5","4"
"1947",NA,NA,"28.5955343746075","Millennial","5_54","5","5","4"
"1948",NA,NA,"27.5970849665685","Millennial","5_54","5","5","4"
"1949",NA,NA,"26.9995787799407","Millennial","5_54","5","5","4"
"1950",NA,NA,"26.2027144316012","Millennial","5_54","5","5","4"
"1951",NA,NA,"25.473932148531","Millennial","5_54","5","5","4"
"1952",NA,NA,"24.6317372472233","Millennial","5_54","5","5","4"
"1953",NA,NA,"24.0794547307719","Millennial","5_54","5","5","4"
"1954",NA,NA,"23.206789179879","Millennial","5_54","5","5","4"
"1955",NA,NA,"22.6552087199665","Millennial","5_54","5","5","4"
"1956",NA,NA,"22.2427173244505","Millennial","5_54","5","5","4"
"1957",NA,NA,"21.6527734104651","Millennial","5_54","5","5","4"
"1958",NA,NA,"21.0561950340716","Millennial","5_54","5","5","4"
"1959",NA,NA,"20.4537768572542","Millennial","5_54","5","5","4"
"1960",NA,NA,"19.9193745282066","Millennial","5_54","5","5","4"
"1961",NA,NA,"19.5767562804776","Millennial","5_54","5","5","4"
"1962",NA,NA,"18.8983998426513","Millennial","5_54","5","5","4"
"1963",NA,NA,"17.9406304158089","Millennial","5_54","5","5","4"
"1964",NA,NA,"17.2850688213785","Millennial","5_54","5","5","4"
"1965",NA,NA,"16.6816562122868","Millennial","5_54","5","5","4"
"1966",NA,NA,"16.1317870417963","Millennial","5_54","5","5","4"
"1967",NA,NA,"15.3965052816192","Millennial","5_54","5","5","4"
"1968",NA,NA,"14.832193339184","Millennial","5_54","5","5","4"
"1969",NA,NA,"14.3656854281581","Millennial","5_54","5","5","4"
"1970",NA,NA,"13.983246045909","Millennial","5_54","5","5","4"
"1971",NA,NA,"13.7499749082423","Millennial","5_54","5","5","4"
"1972",NA,NA,"13.6177165024696","Millennial","5_54","5","5","4"
"1973",NA,NA,"13.5305361083295","Millennial","5_54","5","5","4"
"1974",NA,NA,"13.4339151123139","Millennial","5_54","5","5","4"
"1975",NA,NA,"13.2411210071783","Millennial","5_54","5","5","4"
"1976",NA,NA,"13.0436826543756","Millennial","5_54","5","5","4"
"1977",NA,NA,"12.8247211676901","Millennial","5_54","5","5","4"
"1978",NA,NA,"12.5347358619792","Millennial","5_54","5","5","4"
"1979",NA,NA,"12.189067871691","Millennial","5_54","5","5","4"
"1980",NA,NA,"11.7718347027029","Millennial","5_54","5","5","4"
"1981",NA,NA,"11.3624616324719","Millennial","5_54","5","5","4"
"1982",NA,NA,"10.9167495943071","Millennial","5_54","5","5","4"
"1983",NA,NA,"10.6239834704505","Millennial","5_54","5","5","4"
"1984",NA,NA,"10.3992537019138","Millennial","5_54","5","5","4"
"1985",NA,NA,"10.1912694240946","Millennial","5_54","5","5","4"
"1986",NA,NA,"9.9732746289874","Millennial","5_54","5","5","4"
"1987",NA,NA,"9.6373178734327","Millennial","5_54","5","5","4"
"1988",NA,NA,"9.2650564813231","Millennial","5_54","5","5","4"
"1989",NA,NA,"9.0347718122486","Millennial","5_54","5","5","4"
"1990",NA,NA,"8.8030141674928","Millennial","5_54","5","5","4"
"1991",NA,NA,"8.4119836612981","Millennial","5_54","5","5","4"
"1992",NA,NA,"8.0984075000567","Millennial","5_54","5","5","4"
"1993",NA,NA,"7.7815748497846","Millennial","5_54","5","5","4"
"1994",NA,NA,"7.5197479713768","Millennial","5_54","5","5","4"
"1995",NA,NA,"7.1749601851176","Millennial","5_54","5","5","4"
"1996",NA,NA,"6.8799044288552","Millennial","5_54","5","5","4"
"1997",NA,NA,"6.6470514079419","Millennial","5_54","5","5","4"
"1998",NA,NA,"6.439339412935","Millennial","5_54","5","5","4"
"1999",NA,NA,"6.3269003344781","Millennial","5_54","5","5","4"
"2000",NA,NA,"6.27790575771279","Millennial","5_54","5","5","4"
"2001",NA,NA,"6.2326653040926","Millennial","5_54","5","5","4"
"2002",NA,NA,"6.2172285640951","Millennial","5_54","5","5","4"
"2003",NA,NA,"6.1500732549656","Millennial","5_54","5","5","4"
"2004",NA,NA,"6.17589712367531","Millennial","5_54","5","5","4"
"2005",NA,NA,"6.17138559844251","Millennial","5_54","5","5","4"
"2006",NA,NA,"6.12789800982461","Millennial","5_54","5","5","4"
"2007",NA,NA,"6.411562513712","Millennial","5_54","5","5","4"
"2008",NA,NA,"5.9020875294711","Millennial","5_54","5","5","4"
"2009",NA,NA,"5.561267819844","Millennial","5_54","5","5","4"
"2010",NA,NA,"5.35256465033419","Millennial","5_54","5","5","4"
"2011",NA,NA,"5.0622974337372","Millennial","5_54","5","5","4"
"2012",NA,NA,"4.9857529086287","Millennial","5_54","5","5","4"
"2013",NA,NA,"4.6935607640752","Millennial","5_54","5","5","4"
"2014",NA,NA,"4.7464818679526","Millennial","5_54","5","5","4"
"2015",NA,NA,"4.498129584439","Millennial","5_54","5","5","4"
"2016",NA,NA,"4.4312183163386","Millennial","5_54","5","5","4"
"2017",NA,NA,"4.20232711627951","Millennial","5_54","5","5","4"
"2018",NA,NA,"4.1663918323963","Millennial","5_54","5","5","4"
"2019",NA,NA,"3.985230738793","Millennial","5_54","5","5","4"
"2020",NA,NA,"3.8294805990681","Millennial","5_54","5","5","4"
"2021",NA,NA,"3.7411882090798","Millennial","5_54","5","5","4"
"2022",NA,NA,"3.7181073808457","Millennial","5_54","5","5","4"
"2023",NA,NA,"3.6432265791383","Millennial","5_54","5","5","4"
"2024",NA,NA,"3.3494499004752","Millennial","5_54","5","5","4"
"2025",NA,NA,"3.4931019719114","Millennial","5_54","5","5","4"
"2026",NA,NA,"3.3562475674367","Millennial","5_54","5","5","4"
"2027",NA,NA,"3.33440943046821","Millennial","5_54","5","5","4"
"2028",NA,NA,"3.0708286481666","Millennial","5_54","5","5","4"
"2029",NA,NA,"3.1242468599626","Millennial","5_54","5","5","4"
"2030",NA,NA,"2.9584329085584","Millennial","5_54","5","5","4"
"2031",NA,NA,"3.0756249748429","Millennial","5_54","5","5","4"
"2032",NA,NA,"2.8176339819836","Millennial","5_54","5","5","4"
"2033",NA,NA,"2.8172647372705","Millennial","5_54","5","5","4"
"2034",NA,NA,"2.7296133196625","Millennial","5_54","5","5","4"
"2035",NA,NA,"2.7160374530156","Millennial","5_54","5","5","4"
"2036",NA,NA,"2.4933288139412","Millennial","5_54","5","5","4"
"2037",NA,NA,"2.6126181699672","Millennial","5_54","5","5","4"
"2038",NA,NA,"2.4114943172959","Millennial","5_54","5","5","4"
"2039",NA,NA,"2.3727620186312","Millennial","5_54","5","5","4"
"2040",NA,NA,"2.2182123750141","Millennial","5_54","5","5","4"
"2041",NA,NA,"2.2705711862452","Millennial","5_54","5","5","4"
"2042",NA,NA,"2.0618328164256","Millennial","5_54","5","5","4"
"2043",NA,NA,"2.1647884260279","Millennial","5_54","5","5","4"
"2044",NA,NA,"1.973888352652","Millennial","5_54","5","5","4"
"2045",NA,NA,"2.1624621204774","Millennial","5_54","5","5","4"
"2046",NA,NA,"1.9715564394976","Millennial","5_54","5","5","4"
"2047",NA,NA,"1.9734711230551","Millennial","5_54","5","5","4"
"2048",NA,NA,"1.8310810969564","Millennial","5_54","5","5","4"
"2049",NA,NA,"2.0653265098547","Millennial","5_54","5","5","4"
"2050",NA,NA,"1.8206147089061","Millennial","5_54","5","5","4"
