"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.138,1.2,"APSIM","3_64",3,6,4
1988,0,0.873,1.6,"APSIM","3_64",3,6,4
1989,0,0.867,1.9,"APSIM","3_64",3,6,4
1990,0,0.506,2.4,"APSIM","3_64",3,6,4
1991,0,0.593,3.2,"APSIM","3_64",3,6,4
1992,0,0.735,3.7,"APSIM","3_64",3,6,4
1993,0,0.407,4.1,"APSIM","3_64",3,6,4
1994,0,0.396,4.4,"APSIM","3_64",3,6,4
1995,0,0.481,4.7,"APSIM","3_64",3,6,4
1996,0,0.898,4.7,"APSIM","3_64",3,6,4
1997,0,0.874,4.9,"APSIM","3_64",3,6,4
1998,0,0.778,5.3,"APSIM","3_64",3,6,4
1999,0,0.523,5.6,"APSIM","3_64",3,6,4
2000,0,0.436,5.7,"APSIM","3_64",3,6,4
2001,0,0.182,5.9,"APSIM","3_64",3,6,4
2002,0,1.303,5.8,"APSIM","3_64",3,6,4
2003,1.612,0,6,"APSIM","3_64",3,6,4
2004,0,0.609,6.2,"APSIM","3_64",3,6,4
2005,2.118,0,6.2,"APSIM","3_64",3,6,4
2006,0,1.421,6.3,"APSIM","3_64",3,6,4
2007,2.116,0,6.3,"APSIM","3_64",3,6,4
2008,0,0.754,6,"APSIM","3_64",3,6,4
2009,1.244,0,6,"APSIM","3_64",3,6,4
2010,0,1.045,6,"APSIM","3_64",3,6,4
2011,0,0,6.2,"APSIM","3_64",3,6,4
2012,0,1.281,5.9,"APSIM","3_64",3,6,4
2013,1.687,0,6,"APSIM","3_64",3,6,4
2014,0,1.012,5.8,"APSIM","3_64",3,6,4
2015,2.596,0,5.8,"APSIM","3_64",3,6,4
2016,0,0.615,6,"APSIM","3_64",3,6,4
2017,1.645,0,5.9,"APSIM","3_64",3,6,4
2018,0,1.087,5.6,"APSIM","3_64",3,6,4
2019,1.82,0,5.8,"APSIM","3_64",3,6,4
2020,0,0.544,5.7,"APSIM","3_64",3,6,4
2021,2.564,0,5.8,"APSIM","3_64",3,6,4
2022,0,0.546,24.8,"APSIM","3_64",3,6,4
2023,2.315,0,24.7,"APSIM","3_64",3,6,4
2024,0,0.672,24.5,"APSIM","3_64",3,6,4
2025,1.47,0,24.7,"APSIM","3_64",3,6,4
2026,0,0.592,24.4,"APSIM","3_64",3,6,4
2027,1.188,0,24.4,"APSIM","3_64",3,6,4
2028,0,0.451,24.2,"APSIM","3_64",3,6,4
2029,1.518,0,24.1,"APSIM","3_64",3,6,4
2030,0,1.232,24,"APSIM","3_64",3,6,4
2031,2.455,0,24,"APSIM","3_64",3,6,4
2032,0,0.441,23.7,"APSIM","3_64",3,6,4
2033,1.498,0,23.6,"APSIM","3_64",3,6,4
2034,0,0.551,23.4,"APSIM","3_64",3,6,4
2035,0.668,0,23.5,"APSIM","3_64",3,6,4
2036,0,0.656,23.2,"APSIM","3_64",3,6,4
2037,2.442,0,23.2,"APSIM","3_64",3,6,4
2038,0,0.281,23,"APSIM","3_64",3,6,4
2039,1.572,0,23,"APSIM","3_64",3,6,4
2040,0,0.484,23,"APSIM","3_64",3,6,4
2041,1.414,0,23.1,"APSIM","3_64",3,6,4
2042,0,0.213,23,"APSIM","3_64",3,6,4
2043,2.045,0,22.7,"APSIM","3_64",3,6,4
2044,0,0.406,22.5,"APSIM","3_64",3,6,4
2045,2.068,0,22.5,"APSIM","3_64",3,6,4
2046,0,0.516,22.4,"APSIM","3_64",3,6,4
2047,1.439,0,22.6,"APSIM","3_64",3,6,4
2048,0,0.859,22.3,"APSIM","3_64",3,6,4
2049,1.609,0,22.4,"APSIM","3_64",3,6,4
2050,0,0.382,22.5,"APSIM","3_64",3,6,4
