"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"33.9931179513359","Millennial","1_52","1","5","2"
"1941",NA,NA,"32.1115759910972","Millennial","1_52","1","5","2"
"1942",NA,NA,"32.2822986686163","Millennial","1_52","1","5","2"
"1943",NA,NA,"31.1167122925552","Millennial","1_52","1","5","2"
"1944",NA,NA,"30.6242939715366","Millennial","1_52","1","5","2"
"1945",NA,NA,"30.1495427561276","Millennial","1_52","1","5","2"
"1946",NA,NA,"29.4035343020818","Millennial","1_52","1","5","2"
"1947",NA,NA,"28.5955343746075","Millennial","1_52","1","5","2"
"1948",NA,NA,"27.5970849665685","Millennial","1_52","1","5","2"
"1949",NA,NA,"26.9995787799407","Millennial","1_52","1","5","2"
"1950",NA,NA,"26.2027144316012","Millennial","1_52","1","5","2"
"1951",NA,NA,"25.473932148531","Millennial","1_52","1","5","2"
"1952",NA,NA,"24.6317372472233","Millennial","1_52","1","5","2"
"1953",NA,NA,"24.0794547307719","Millennial","1_52","1","5","2"
"1954",NA,NA,"23.206789179879","Millennial","1_52","1","5","2"
"1955",NA,NA,"22.6552087199665","Millennial","1_52","1","5","2"
"1956",NA,NA,"22.2427173244505","Millennial","1_52","1","5","2"
"1957",NA,NA,"21.6527734104651","Millennial","1_52","1","5","2"
"1958",NA,NA,"21.0561950340716","Millennial","1_52","1","5","2"
"1959",NA,NA,"20.4537768572542","Millennial","1_52","1","5","2"
"1960",NA,NA,"19.9193745282066","Millennial","1_52","1","5","2"
"1961",NA,NA,"19.5767562804776","Millennial","1_52","1","5","2"
"1962",NA,NA,"18.8983998426513","Millennial","1_52","1","5","2"
"1963",NA,NA,"17.9406304158089","Millennial","1_52","1","5","2"
"1964",NA,NA,"17.2850688213785","Millennial","1_52","1","5","2"
"1965",NA,NA,"16.6816562122868","Millennial","1_52","1","5","2"
"1966",NA,NA,"16.1317870417963","Millennial","1_52","1","5","2"
"1967",NA,NA,"15.3965052816192","Millennial","1_52","1","5","2"
"1968",NA,NA,"14.832193339184","Millennial","1_52","1","5","2"
"1969",NA,NA,"14.3656854281581","Millennial","1_52","1","5","2"
"1970",NA,NA,"13.983246045909","Millennial","1_52","1","5","2"
"1971",NA,NA,"13.7499749082423","Millennial","1_52","1","5","2"
"1972",NA,NA,"13.6177165024696","Millennial","1_52","1","5","2"
"1973",NA,NA,"13.5305361083295","Millennial","1_52","1","5","2"
"1974",NA,NA,"13.4339151123139","Millennial","1_52","1","5","2"
"1975",NA,NA,"13.2411210071783","Millennial","1_52","1","5","2"
"1976",NA,NA,"13.0436826543756","Millennial","1_52","1","5","2"
"1977",NA,NA,"12.8247211676901","Millennial","1_52","1","5","2"
"1978",NA,NA,"12.5347358619792","Millennial","1_52","1","5","2"
"1979",NA,NA,"12.189067871691","Millennial","1_52","1","5","2"
"1980",NA,NA,"11.7718347027029","Millennial","1_52","1","5","2"
"1981",NA,NA,"11.3624616324719","Millennial","1_52","1","5","2"
"1982",NA,NA,"10.9167495943071","Millennial","1_52","1","5","2"
"1983",NA,NA,"10.6239834704505","Millennial","1_52","1","5","2"
"1984",NA,NA,"10.3992537019138","Millennial","1_52","1","5","2"
"1985",NA,NA,"10.1912694240946","Millennial","1_52","1","5","2"
"1986",NA,NA,"9.9732746289874","Millennial","1_52","1","5","2"
"1987",NA,NA,"9.6373178734327","Millennial","1_52","1","5","2"
"1988",NA,NA,"9.2650564813231","Millennial","1_52","1","5","2"
"1989",NA,NA,"9.0347718122486","Millennial","1_52","1","5","2"
"1990",NA,NA,"8.8030141674928","Millennial","1_52","1","5","2"
"1991",NA,NA,"8.4119836612981","Millennial","1_52","1","5","2"
"1992",NA,NA,"8.0984075000567","Millennial","1_52","1","5","2"
"1993",NA,NA,"7.7815748497846","Millennial","1_52","1","5","2"
"1994",NA,NA,"7.5197479713768","Millennial","1_52","1","5","2"
"1995",NA,NA,"7.1749601851176","Millennial","1_52","1","5","2"
"1996",NA,NA,"6.8799044288552","Millennial","1_52","1","5","2"
"1997",NA,NA,"6.6470514079419","Millennial","1_52","1","5","2"
"1998",NA,NA,"6.439339412935","Millennial","1_52","1","5","2"
"1999",NA,NA,"6.3269003344781","Millennial","1_52","1","5","2"
"2000",NA,NA,"6.27790575771279","Millennial","1_52","1","5","2"
"2001",NA,NA,"6.2326653040926","Millennial","1_52","1","5","2"
"2002",NA,NA,"6.2172285640951","Millennial","1_52","1","5","2"
"2003",NA,NA,"6.1500732549656","Millennial","1_52","1","5","2"
"2004",NA,NA,"6.17746345753211","Millennial","1_52","1","5","2"
"2005",NA,NA,"6.8947057336617","Millennial","1_52","1","5","2"
"2006",NA,NA,"7.0166449636184","Millennial","1_52","1","5","2"
"2007",NA,NA,"7.35471291857061","Millennial","1_52","1","5","2"
"2008",NA,NA,"6.73319991798471","Millennial","1_52","1","5","2"
"2009",NA,NA,"6.4845580607943","Millennial","1_52","1","5","2"
"2010",NA,NA,"6.3382344036688","Millennial","1_52","1","5","2"
"2011",NA,NA,"6.2449371088153","Millennial","1_52","1","5","2"
"2012",NA,NA,"6.33325634718719","Millennial","1_52","1","5","2"
"2013",NA,NA,"6.3960210310846","Millennial","1_52","1","5","2"
"2014",NA,NA,"6.8047383338321","Millennial","1_52","1","5","2"
"2015",NA,NA,"6.7263690419048","Millennial","1_52","1","5","2"
"2016",NA,NA,"6.6456170740301","Millennial","1_52","1","5","2"
"2017",NA,NA,"6.5210694827426","Millennial","1_52","1","5","2"
"2018",NA,NA,"6.6579232198877","Millennial","1_52","1","5","2"
"2019",NA,NA,"6.7287317116866","Millennial","1_52","1","5","2"
"2020",NA,NA,"6.6671834537421","Millennial","1_52","1","5","2"
"2021",NA,NA,"6.76636405434331","Millennial","1_52","1","5","2"
"2022",NA,NA,"6.8212816548574","Millennial","1_52","1","5","2"
"2023",NA,NA,"6.82347308051391","Millennial","1_52","1","5","2"
"2024",NA,NA,"6.5318123572126","Millennial","1_52","1","5","2"
"2025",NA,NA,"6.60143109984401","Millennial","1_52","1","5","2"
"2026",NA,NA,"6.3931568325233","Millennial","1_52","1","5","2"
"2027",NA,NA,"6.6593484021711","Millennial","1_52","1","5","2"
"2028",NA,NA,"6.27375048052291","Millennial","1_52","1","5","2"
"2029",NA,NA,"6.3330395853143","Millennial","1_52","1","5","2"
"2030",NA,NA,"6.1797082045227","Millennial","1_52","1","5","2"
"2031",NA,NA,"6.2297191936992","Millennial","1_52","1","5","2"
"2032",NA,NA,"6.0398393857664","Millennial","1_52","1","5","2"
"2033",NA,NA,"6.1910730021856","Millennial","1_52","1","5","2"
"2034",NA,NA,"6.0117835036168","Millennial","1_52","1","5","2"
"2035",NA,NA,"6.2595388345607","Millennial","1_52","1","5","2"
"2036",NA,NA,"5.9701197084934","Millennial","1_52","1","5","2"
"2037",NA,NA,"6.1956861771305","Millennial","1_52","1","5","2"
"2038",NA,NA,"6.13465187358","Millennial","1_52","1","5","2"
"2039",NA,NA,"6.2249888875706","Millennial","1_52","1","5","2"
"2040",NA,NA,"6.2105753014462","Millennial","1_52","1","5","2"
"2041",NA,NA,"6.2630943771438","Millennial","1_52","1","5","2"
"2042",NA,NA,"6.0989918845349","Millennial","1_52","1","5","2"
"2043",NA,NA,"6.1540694942111","Millennial","1_52","1","5","2"
"2044",NA,NA,"6.01509493200879","Millennial","1_52","1","5","2"
"2045",NA,NA,"6.16932563765941","Millennial","1_52","1","5","2"
"2046",NA,NA,"5.8769179878683","Millennial","1_52","1","5","2"
"2047",NA,NA,"6.11752234972131","Millennial","1_52","1","5","2"
"2048",NA,NA,"5.77782302951761","Millennial","1_52","1","5","2"
"2049",NA,NA,"6.0713871176122","Millennial","1_52","1","5","2"
"2050",NA,NA,"5.8638339506604","Millennial","1_52","1","5","2"
