"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.162,0.879,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2004,72.246,1.757,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2005,113.284,1.706,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2006,65.79,1.321,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2007,11.983,0.217,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2008,22.965,0.364,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2009,42.476,0.777,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2010,38.858,0.483,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2011,47.39,0.911,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2012,34.054,0.466,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2013,63.742,1.32,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2014,54.599,0.838,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2015,62.955,1.193,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2016,66.008,0.993,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2017,62.627,1.287,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2018,67.386,0.988,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2019,43.581,0.908,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2020,74.394,1.165,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2021,59.086,1.233,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2022,81.728,1.216,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2022,0,0,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2023,38.007,0.754,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2024,70.171,1.209,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2025,51.477,0.942,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2026,85.018,1.342,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2027,32.396,0.554,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2028,85.934,1.545,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2029,64.687,1.074,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2030,61.92,0.838,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2031,31.087,0.619,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2032,76.809,1.324,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2033,44.03,0.772,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2034,82.533,1.319,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2035,39.1,0.697,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2036,69.969,1.102,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2037,48.577,0.869,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2038,89.932,1.479,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2039,54.265,0.923,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2040,79.934,1.188,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2041,49.995,0.879,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2042,89.113,1.442,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2043,35.262,0.597,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2044,95.819,1.752,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2045,55.747,0.881,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2046,82.317,1.339,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2047,47.424,0.837,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2048,74.893,1.19,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
2049,57.543,1.003,"Daycent","4_44",4,4,4,"RF35-CR","Redu Fert 35%, Crop Rotation"
