"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"12.44345","RothC","3_42","3","4","2"
"1941",NA,NA,"12.30365","RothC","3_42","3","4","2"
"1942",NA,NA,"11.7247","RothC","3_42","3","4","2"
"1943",NA,NA,"11.3162","RothC","3_42","3","4","2"
"1944",NA,NA,"10.95565","RothC","3_42","3","4","2"
"1945",NA,NA,"10.6518","RothC","3_42","3","4","2"
"1946",NA,NA,"10.4291","RothC","3_42","3","4","2"
"1947",NA,NA,"10.18485","RothC","3_42","3","4","2"
"1948",NA,NA,"9.98165","RothC","3_42","3","4","2"
"1949",NA,NA,"9.80925","RothC","3_42","3","4","2"
"1950",NA,NA,"9.6457","RothC","3_42","3","4","2"
"1951",NA,NA,"9.48835","RothC","3_42","3","4","2"
"1952",NA,NA,"9.37265","RothC","3_42","3","4","2"
"1953",NA,NA,"9.2922","RothC","3_42","3","4","2"
"1954",NA,NA,"9.13145","RothC","3_42","3","4","2"
"1955",NA,NA,"9.02165","RothC","3_42","3","4","2"
"1956",NA,NA,"8.9072","RothC","3_42","3","4","2"
"1957",NA,NA,"8.8078","RothC","3_42","3","4","2"
"1958",NA,NA,"8.68405","RothC","3_42","3","4","2"
"1959",NA,NA,"8.61085","RothC","3_42","3","4","2"
"1960",NA,NA,"8.5115","RothC","3_42","3","4","2"
"1961",NA,NA,"8.3373","RothC","3_42","3","4","2"
"1962",NA,NA,"8.2019","RothC","3_42","3","4","2"
"1963",NA,NA,"8.08705","RothC","3_42","3","4","2"
"1964",NA,NA,"7.96165","RothC","3_42","3","4","2"
"1965",NA,NA,"7.84375","RothC","3_42","3","4","2"
"1966",NA,NA,"7.7419","RothC","3_42","3","4","2"
"1967",NA,NA,"7.64045","RothC","3_42","3","4","2"
"1968",NA,NA,"7.5341","RothC","3_42","3","4","2"
"1969",NA,NA,"7.4287","RothC","3_42","3","4","2"
"1970",NA,NA,"7.3306","RothC","3_42","3","4","2"
"1971",NA,NA,"7.23515","RothC","3_42","3","4","2"
"1972",NA,NA,"7.13055","RothC","3_42","3","4","2"
"1973",NA,NA,"7.03275","RothC","3_42","3","4","2"
"1974",NA,NA,"6.9462","RothC","3_42","3","4","2"
"1975",NA,NA,"6.85445","RothC","3_42","3","4","2"
"1976",NA,NA,"6.7691","RothC","3_42","3","4","2"
"1977",NA,NA,"6.6807","RothC","3_42","3","4","2"
"1978",NA,NA,"6.5983","RothC","3_42","3","4","2"
"1979",NA,NA,"6.5169","RothC","3_42","3","4","2"
"1980",NA,NA,"6.4422","RothC","3_42","3","4","2"
"1981",NA,NA,"6.3681","RothC","3_42","3","4","2"
"1982",NA,NA,"6.28595","RothC","3_42","3","4","2"
"1983",NA,NA,"6.2081","RothC","3_42","3","4","2"
"1984",NA,NA,"6.13115","RothC","3_42","3","4","2"
"1985",NA,NA,"6.0542","RothC","3_42","3","4","2"
"1986",NA,NA,"5.9855","RothC","3_42","3","4","2"
"1987",NA,NA,"5.91895","RothC","3_42","3","4","2"
"1988",NA,NA,"5.84525","RothC","3_42","3","4","2"
"1989",NA,NA,"5.7685","RothC","3_42","3","4","2"
"1990",NA,NA,"5.7018","RothC","3_42","3","4","2"
"1991",NA,NA,"5.64345","RothC","3_42","3","4","2"
"1992",NA,NA,"5.5734","RothC","3_42","3","4","2"
"1993",NA,NA,"5.50645","RothC","3_42","3","4","2"
"1994",NA,NA,"5.45005","RothC","3_42","3","4","2"
"1995",NA,NA,"5.3903","RothC","3_42","3","4","2"
"1996",NA,NA,"5.3245","RothC","3_42","3","4","2"
"1997",NA,NA,"5.25895","RothC","3_42","3","4","2"
"1998",NA,NA,"5.19825","RothC","3_42","3","4","2"
"1999",NA,NA,"5.13885","RothC","3_42","3","4","2"
"2000",NA,NA,"5.0694","RothC","3_42","3","4","2"
"2001",NA,NA,"5.0057","RothC","3_42","3","4","2"
"2002",NA,NA,"4.95255","RothC","3_42","3","4","2"
"2003",NA,NA,"4.93315","RothC","3_42","3","4","2"
"2004",NA,NA,"4.92045","RothC","3_42","3","4","2"
"2005",NA,NA,"4.9944","RothC","3_42","3","4","2"
"2006",NA,NA,"4.9341","RothC","3_42","3","4","2"
"2007",NA,NA,"4.8393","RothC","3_42","3","4","2"
"2008",NA,NA,"4.77225","RothC","3_42","3","4","2"
"2009",NA,NA,"4.7316","RothC","3_42","3","4","2"
"2010",NA,NA,"4.7046","RothC","3_42","3","4","2"
"2011",NA,NA,"4.69425","RothC","3_42","3","4","2"
"2012",NA,NA,"4.6514","RothC","3_42","3","4","2"
"2013",NA,NA,"4.62285","RothC","3_42","3","4","2"
"2014",NA,NA,"4.6155","RothC","3_42","3","4","2"
"2015",NA,NA,"4.58705","RothC","3_42","3","4","2"
"2016",NA,NA,"4.5438","RothC","3_42","3","4","2"
"2017",NA,NA,"4.51045","RothC","3_42","3","4","2"
"2018",NA,NA,"4.50825","RothC","3_42","3","4","2"
"2019",NA,NA,"4.4547","RothC","3_42","3","4","2"
"2020",NA,NA,"4.4339","RothC","3_42","3","4","2"
"2021",NA,NA,"4.3864","RothC","3_42","3","4","2"
"2022",NA,NA,"4.354","RothC","3_42","3","4","2"
"2023",NA,NA,"4.3426","RothC","3_42","3","4","2"
"2024",NA,NA,"4.3216","RothC","3_42","3","4","2"
"2025",NA,NA,"4.2753","RothC","3_42","3","4","2"
"2026",NA,NA,"4.25775","RothC","3_42","3","4","2"
"2027",NA,NA,"4.22675","RothC","3_42","3","4","2"
"2028",NA,NA,"4.2249","RothC","3_42","3","4","2"
"2029",NA,NA,"4.14365","RothC","3_42","3","4","2"
"2030",NA,NA,"4.13095","RothC","3_42","3","4","2"
"2031",NA,NA,"4.10535","RothC","3_42","3","4","2"
"2032",NA,NA,"4.0891","RothC","3_42","3","4","2"
"2033",NA,NA,"4.0745","RothC","3_42","3","4","2"
"2034",NA,NA,"4.05105","RothC","3_42","3","4","2"
"2035",NA,NA,"3.99695","RothC","3_42","3","4","2"
"2036",NA,NA,"3.9731","RothC","3_42","3","4","2"
"2037",NA,NA,"3.901","RothC","3_42","3","4","2"
"2038",NA,NA,"3.8992","RothC","3_42","3","4","2"
"2039",NA,NA,"3.9146","RothC","3_42","3","4","2"
"2040",NA,NA,"3.8886","RothC","3_42","3","4","2"
"2041",NA,NA,"3.8288","RothC","3_42","3","4","2"
"2042",NA,NA,"3.8042","RothC","3_42","3","4","2"
"2043",NA,NA,"3.75825","RothC","3_42","3","4","2"
"2044",NA,NA,"3.76055","RothC","3_42","3","4","2"
"2045",NA,NA,"3.73915","RothC","3_42","3","4","2"
"2046",NA,NA,"3.71385","RothC","3_42","3","4","2"
"2047",NA,NA,"3.69695","RothC","3_42","3","4","2"
"2048",NA,NA,"3.6979","RothC","3_42","3","4","2"
