"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,NA,"12.44345","RothC","3_56","3","5","6"
"1941",NA,NA,NA,"12.30365","RothC","3_56","3","5","6"
"1942",NA,NA,NA,"11.7247","RothC","3_56","3","5","6"
"1943",NA,NA,NA,"11.3162","RothC","3_56","3","5","6"
"1944",NA,NA,NA,"10.95565","RothC","3_56","3","5","6"
"1945",NA,NA,NA,"10.6518","RothC","3_56","3","5","6"
"1946",NA,NA,NA,"10.4291","RothC","3_56","3","5","6"
"1947",NA,NA,NA,"10.18485","RothC","3_56","3","5","6"
"1948",NA,NA,NA,"9.98165","RothC","3_56","3","5","6"
"1949",NA,NA,NA,"9.80925","RothC","3_56","3","5","6"
"1950",NA,NA,NA,"9.6457","RothC","3_56","3","5","6"
"1951",NA,NA,NA,"9.48835","RothC","3_56","3","5","6"
"1952",NA,NA,NA,"9.37265","RothC","3_56","3","5","6"
"1953",NA,NA,NA,"9.2922","RothC","3_56","3","5","6"
"1954",NA,NA,NA,"9.13145","RothC","3_56","3","5","6"
"1955",NA,NA,NA,"9.02165","RothC","3_56","3","5","6"
"1956",NA,NA,NA,"8.9072","RothC","3_56","3","5","6"
"1957",NA,NA,NA,"8.8078","RothC","3_56","3","5","6"
"1958",NA,NA,NA,"8.68405","RothC","3_56","3","5","6"
"1959",NA,NA,NA,"8.61085","RothC","3_56","3","5","6"
"1960",NA,NA,NA,"8.5115","RothC","3_56","3","5","6"
"1961",NA,NA,NA,"8.3373","RothC","3_56","3","5","6"
"1962",NA,NA,NA,"8.2019","RothC","3_56","3","5","6"
"1963",NA,NA,NA,"8.08705","RothC","3_56","3","5","6"
"1964",NA,NA,NA,"7.96165","RothC","3_56","3","5","6"
"1965",NA,NA,NA,"7.84375","RothC","3_56","3","5","6"
"1966",NA,NA,NA,"7.7419","RothC","3_56","3","5","6"
"1967",NA,NA,NA,"7.64045","RothC","3_56","3","5","6"
"1968",NA,NA,NA,"7.5341","RothC","3_56","3","5","6"
"1969",NA,NA,NA,"7.4287","RothC","3_56","3","5","6"
"1970",NA,NA,NA,"7.3306","RothC","3_56","3","5","6"
"1971",NA,NA,NA,"7.23515","RothC","3_56","3","5","6"
"1972",NA,NA,NA,"7.13055","RothC","3_56","3","5","6"
"1973",NA,NA,NA,"7.03275","RothC","3_56","3","5","6"
"1974",NA,NA,NA,"6.9462","RothC","3_56","3","5","6"
"1975",NA,NA,NA,"6.85445","RothC","3_56","3","5","6"
"1976",NA,NA,NA,"6.7691","RothC","3_56","3","5","6"
"1977",NA,NA,NA,"6.6807","RothC","3_56","3","5","6"
"1978",NA,NA,NA,"6.5983","RothC","3_56","3","5","6"
"1979",NA,NA,NA,"6.5169","RothC","3_56","3","5","6"
"1980",NA,NA,NA,"6.4422","RothC","3_56","3","5","6"
"1981",NA,NA,NA,"6.3681","RothC","3_56","3","5","6"
"1982",NA,NA,NA,"6.28595","RothC","3_56","3","5","6"
"1983",NA,NA,NA,"6.2081","RothC","3_56","3","5","6"
"1984",NA,NA,NA,"6.13115","RothC","3_56","3","5","6"
"1985",NA,NA,NA,"6.0542","RothC","3_56","3","5","6"
"1986",NA,NA,NA,"5.9855","RothC","3_56","3","5","6"
"1987",NA,NA,NA,"5.91895","RothC","3_56","3","5","6"
"1988",NA,NA,NA,"5.84525","RothC","3_56","3","5","6"
"1989",NA,NA,NA,"5.7685","RothC","3_56","3","5","6"
"1990",NA,NA,NA,"5.7018","RothC","3_56","3","5","6"
"1991",NA,NA,NA,"5.64345","RothC","3_56","3","5","6"
"1992",NA,NA,NA,"5.5734","RothC","3_56","3","5","6"
"1993",NA,NA,NA,"5.50645","RothC","3_56","3","5","6"
"1994",NA,NA,NA,"5.45005","RothC","3_56","3","5","6"
"1995",NA,NA,NA,"5.3903","RothC","3_56","3","5","6"
"1996",NA,NA,NA,"5.3245","RothC","3_56","3","5","6"
"1997",NA,NA,NA,"5.25895","RothC","3_56","3","5","6"
"1998",NA,NA,NA,"5.19825","RothC","3_56","3","5","6"
"1999",NA,NA,NA,"5.13885","RothC","3_56","3","5","6"
"2000",NA,NA,NA,"5.0694","RothC","3_56","3","5","6"
"2001",NA,NA,NA,"5.0057","RothC","3_56","3","5","6"
"2002",NA,NA,NA,"4.95255","RothC","3_56","3","5","6"
"2003",NA,NA,NA,"4.9625","RothC","3_56","3","5","6"
"2004",NA,NA,NA,"4.9255","RothC","3_56","3","5","6"
"2005",NA,NA,NA,"4.9655","RothC","3_56","3","5","6"
"2006",NA,NA,NA,"4.96655","RothC","3_56","3","5","6"
"2007",NA,NA,NA,"4.9157","RothC","3_56","3","5","6"
"2008",NA,NA,NA,"4.87035","RothC","3_56","3","5","6"
"2009",NA,NA,NA,"4.85665","RothC","3_56","3","5","6"
"2010",NA,NA,NA,"4.82815","RothC","3_56","3","5","6"
"2011",NA,NA,NA,"4.83535","RothC","3_56","3","5","6"
"2012",NA,NA,NA,"4.79195","RothC","3_56","3","5","6"
"2013",NA,NA,NA,"4.7999","RothC","3_56","3","5","6"
"2014",NA,NA,NA,"4.763","RothC","3_56","3","5","6"
"2015",NA,NA,NA,"4.7786","RothC","3_56","3","5","6"
"2016",NA,NA,NA,"4.733","RothC","3_56","3","5","6"
"2017",NA,NA,NA,"4.74305","RothC","3_56","3","5","6"
"2018",NA,NA,NA,"4.7083","RothC","3_56","3","5","6"
"2019",NA,NA,NA,"4.70535","RothC","3_56","3","5","6"
"2020",NA,NA,NA,"4.65945","RothC","3_56","3","5","6"
"2021",NA,NA,NA,"4.6551","RothC","3_56","3","5","6"
"2022",NA,NA,NA,"4.6268","RothC","3_56","3","5","6"
"2023",NA,NA,NA,"4.64645","RothC","3_56","3","5","6"
"2024",NA,NA,NA,"4.60065","RothC","3_56","3","5","6"
"2025",NA,NA,NA,"4.59295","RothC","3_56","3","5","6"
"2026",NA,NA,NA,"4.55745","RothC","3_56","3","5","6"
"2027",NA,NA,NA,"4.57005","RothC","3_56","3","5","6"
"2028",NA,NA,NA,"4.5274","RothC","3_56","3","5","6"
"2029",NA,NA,NA,"4.4979","RothC","3_56","3","5","6"
"2030",NA,NA,NA,"4.48405","RothC","3_56","3","5","6"
"2031",NA,NA,NA,"4.4825","RothC","3_56","3","5","6"
"2032",NA,NA,NA,"4.4408","RothC","3_56","3","5","6"
"2033",NA,NA,NA,"4.4664","RothC","3_56","3","5","6"
"2034",NA,NA,NA,"4.41115","RothC","3_56","3","5","6"
"2035",NA,NA,NA,"4.40165","RothC","3_56","3","5","6"
"2036",NA,NA,NA,"4.36825","RothC","3_56","3","5","6"
"2037",NA,NA,NA,"4.332","RothC","3_56","3","5","6"
"2038",NA,NA,NA,"4.32855","RothC","3_56","3","5","6"
"2039",NA,NA,NA,"4.36065","RothC","3_56","3","5","6"
"2040",NA,NA,NA,"4.3007","RothC","3_56","3","5","6"
