"year","MaizeYld_Mgha","SoyYld_Mgha","WheatYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,NA,"12.44345","RothC","1_41","1","4","1"
"1941",NA,NA,NA,"12.387","RothC","1_41","1","4","1"
"1942",NA,NA,NA,"12.0627","RothC","1_41","1","4","1"
"1943",NA,NA,NA,"11.77545","RothC","1_41","1","4","1"
"1944",NA,NA,NA,"11.50515","RothC","1_41","1","4","1"
"1945",NA,NA,NA,"11.26425","RothC","1_41","1","4","1"
"1946",NA,NA,NA,"11.0814","RothC","1_41","1","4","1"
"1947",NA,NA,NA,"10.88105","RothC","1_41","1","4","1"
"1948",NA,NA,NA,"10.7038","RothC","1_41","1","4","1"
"1949",NA,NA,NA,"10.55285","RothC","1_41","1","4","1"
"1950",NA,NA,NA,"10.4115","RothC","1_41","1","4","1"
"1951",NA,NA,NA,"10.2765","RothC","1_41","1","4","1"
"1952",NA,NA,NA,"10.16855","RothC","1_41","1","4","1"
"1953",NA,NA,NA,"10.09625","RothC","1_41","1","4","1"
"1954",NA,NA,NA,"9.97815","RothC","1_41","1","4","1"
"1955",NA,NA,NA,"9.8856","RothC","1_41","1","4","1"
"1956",NA,NA,NA,"9.7942","RothC","1_41","1","4","1"
"1957",NA,NA,NA,"9.71965","RothC","1_41","1","4","1"
"1958",NA,NA,NA,"9.62535","RothC","1_41","1","4","1"
"1959",NA,NA,NA,"9.5628","RothC","1_41","1","4","1"
"1960",NA,NA,NA,"9.49625","RothC","1_41","1","4","1"
"1961",NA,NA,NA,"9.3707","RothC","1_41","1","4","1"
"1962",NA,NA,NA,"9.25945","RothC","1_41","1","4","1"
"1963",NA,NA,NA,"9.16465","RothC","1_41","1","4","1"
"1964",NA,NA,NA,"9.0638","RothC","1_41","1","4","1"
"1965",NA,NA,NA,"8.9678","RothC","1_41","1","4","1"
"1966",NA,NA,NA,"8.8832","RothC","1_41","1","4","1"
"1967",NA,NA,NA,"8.8022","RothC","1_41","1","4","1"
"1968",NA,NA,NA,"8.7177","RothC","1_41","1","4","1"
"1969",NA,NA,NA,"8.6335","RothC","1_41","1","4","1"
"1970",NA,NA,NA,"8.5549","RothC","1_41","1","4","1"
"1971",NA,NA,NA,"8.47795","RothC","1_41","1","4","1"
"1972",NA,NA,NA,"8.3947","RothC","1_41","1","4","1"
"1973",NA,NA,NA,"8.3151","RothC","1_41","1","4","1"
"1974",NA,NA,NA,"8.24595","RothC","1_41","1","4","1"
"1975",NA,NA,NA,"8.1726","RothC","1_41","1","4","1"
