"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.154,1.2,"APSIM","5_62",5,6,2
1988,0,0.597,1.6,"APSIM","5_62",5,6,2
1989,0,0.865,1.9,"APSIM","5_62",5,6,2
1990,0,0.565,2.3,"APSIM","5_62",5,6,2
1991,0,0.652,3,"APSIM","5_62",5,6,2
1992,0,0.74,3.7,"APSIM","5_62",5,6,2
1993,0,0.233,4.3,"APSIM","5_62",5,6,2
1994,0,0.343,4.7,"APSIM","5_62",5,6,2
1995,0,0.526,5,"APSIM","5_62",5,6,2
1996,0,1.038,5.1,"APSIM","5_62",5,6,2
1997,0,0.893,5.3,"APSIM","5_62",5,6,2
1998,0,0.77,5.6,"APSIM","5_62",5,6,2
1999,0,0.359,6,"APSIM","5_62",5,6,2
2000,0,0.434,5.9,"APSIM","5_62",5,6,2
2001,0,0.155,6.1,"APSIM","5_62",5,6,2
2002,0,0.987,6,"APSIM","5_62",5,6,2
2003,1.727,0,6.2,"APSIM","5_62",5,6,2
2004,0,0.643,6.4,"APSIM","5_62",5,6,2
2005,2.139,0,6.4,"APSIM","5_62",5,6,2
2006,0,1.416,6.6,"APSIM","5_62",5,6,2
2007,2.178,0,6.6,"APSIM","5_62",5,6,2
2008,0,0.807,6.3,"APSIM","5_62",5,6,2
2009,1.447,0,6.3,"APSIM","5_62",5,6,2
2010,0,1.092,6.3,"APSIM","5_62",5,6,2
2011,0,0,6.4,"APSIM","5_62",5,6,2
2012,0,1.113,6.3,"APSIM","5_62",5,6,2
2013,1.518,0,6.4,"APSIM","5_62",5,6,2
2014,0,1.084,6.2,"APSIM","5_62",5,6,2
2015,2.833,0,6.2,"APSIM","5_62",5,6,2
2016,0,0.596,6.3,"APSIM","5_62",5,6,2
2017,2.06,0,6.3,"APSIM","5_62",5,6,2
2018,0,0.809,6.1,"APSIM","5_62",5,6,2
2019,1.91,0,6.2,"APSIM","5_62",5,6,2
2020,0,0.671,6,"APSIM","5_62",5,6,2
2021,2.518,0,6.1,"APSIM","5_62",5,6,2
2022,0,0.756,15.4,"APSIM","5_62",5,6,2
2023,2.028,0,15.3,"APSIM","5_62",5,6,2
2024,0,1.046,15.3,"APSIM","5_62",5,6,2
2025,1.374,0,15.4,"APSIM","5_62",5,6,2
2026,0,0.477,15.3,"APSIM","5_62",5,6,2
2027,1.907,0,15.3,"APSIM","5_62",5,6,2
2028,0,0.75,14.7,"APSIM","5_62",5,6,2
2029,0.278,0,14.5,"APSIM","5_62",5,6,2
2030,0,0.702,14.8,"APSIM","5_62",5,6,2
2031,2.496,0,14.8,"APSIM","5_62",5,6,2
2032,0,0.85,14.8,"APSIM","5_62",5,6,2
2033,1.519,0,14.8,"APSIM","5_62",5,6,2
2034,0,0.371,14.4,"APSIM","5_62",5,6,2
2035,1.797,0,14.4,"APSIM","5_62",5,6,2
2036,0,0.3,14.2,"APSIM","5_62",5,6,2
2037,1.973,0,14.1,"APSIM","5_62",5,6,2
2038,0,1.019,13.8,"APSIM","5_62",5,6,2
2039,2.526,0,13.9,"APSIM","5_62",5,6,2
2040,0,0.28,13.9,"APSIM","5_62",5,6,2
2041,1.786,0,13.7,"APSIM","5_62",5,6,2
2042,0,0.788,13.5,"APSIM","5_62",5,6,2
2043,1.779,0,13.5,"APSIM","5_62",5,6,2
2044,0,0.371,13.6,"APSIM","5_62",5,6,2
2045,1.63,0,13.5,"APSIM","5_62",5,6,2
2046,0,0.719,13.4,"APSIM","5_62",5,6,2
2047,1.368,0,13.5,"APSIM","5_62",5,6,2
2048,0,0.597,13.3,"APSIM","5_62",5,6,2
2049,1.224,0,13.6,"APSIM","5_62",5,6,2
2050,0,0.799,13.5,"APSIM","5_62",5,6,2
