"Model","Climate_Scenario","Mgmt_Scenario","Scenario_Name","Scenario_Abbrev","SW_5cm_first","SW_5cm_change","SW_15cm_first","SW_15cm_change","SW_35cm_first","SW_35cm_change","SW_60cm_first","SW_60cm_change","DW_5cm_first","DW_5cm_change","DW_15cm_first","DW_15cm_change","DW_35cm_first","DW_35cm_change","DW_60cm_first","DW_60cm_change","DW_0to60cm_first","DW_0to60cm_change","SW_10cm_first","SW_10cm_change","DW_10cm_first","DW_10cm_change","SoilT_5cm_first","SoilT_5cm_change","SoilT_15cm_first","SoilT_15cm_change","SoilT_35cm_first","SoilT_35cm_change","SoilT_60cm_first","SoilT_60cm_change","SoilT_10cm_first","SoilT_10cm_change","NO3_5cm_first","NO3_5cm_change","NO3_15cm_first","NO3_15cm_change","NO3_35cm_first","NO3_35cm_change","NO3_60cm_first","NO3_60cm_change","NO3_0to60cm_first","NO3_0to60cm_change","N2O_5cm_first","N2O_5cm_change","N2O_15cm_first","N2O_15cm_change","N2O_35cm_first","N2O_35cm_change","N2O_60cm_first","N2O_60cm_change","N2O_0to60cm_first","N2O_0to60cm_change","N2O_profile_first","N2O_profile_change","BC_10cm_first","BC_10cm_change","BN_10cm_first","BN_10cm_change","HC_10cm_first","HC_10cm_change","HN_10cm_first","HN_10cm_change","CinB_10cm_first","CinB_10cm_change","CinH_10cm_first","CinH_10cm_change","CinBtoH_10cm_first","CinBtoH_10cm_change","SOC_10cm_first","SOC_10cm_change","DW_2cm_first","DW_2cm_change","DW_10cm_first","DW_10cm_change","DW_20cm_first","DW_20cm_change","DW_30cm_first","DW_30cm_change","DW_45cm_first","DW_45cm_change","WFPS_2cm_first","WFPS_2cm_change","WFPS_5cm_first","WFPS_5cm_change","WFPS_10cm_first","WFPS_10cm_change","WFPS_20cm_first","WFPS_20cm_change","WFPS_30cm_first","WFPS_30cm_change","WFPS_45cm_first","WFPS_45cm_change","WFPS_60cm_first","WFPS_60cm_change","SoilT_2cm_first","SoilT_2cm_change","SoilT_20cm_first","SoilT_20cm_change","SoilT_30cm_first","SoilT_30cm_change","SoilT_45cm_first","SoilT_45cm_change","NO3_2cm_first","NO3_2cm_change","NO3_10cm_first","NO3_10cm_change","NO3_20cm_first","NO3_20cm_change","NO3_30cm_first","NO3_30cm_change","NO3_45cm_first","NO3_45cm_change","CH4_first","CH4_change","CI_first","CI_change"
"Daycent",3,56,"3_56","RR00-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.379685825043162","-0.011423165785412",NA,NA,NA,NA,"3.50987933410469","-0.115191736243143","11.0727912744998","-0.395641631115712","0.00126944078858099","-3.78762550561247e-05","0.637884697238578","-0.0236837801100925","0.169196301167647","0.0123560024683139","0.168862598928445","0.0125803453399108",NA,NA,"0.167007066859523","0.0116129038183917","0.169087203245811","0.0124417359367253","0.00199661465999648","0.000344860361380044",NA,NA,NA,NA,"0.00226462196163297","-5.98418693647318e-05","0.020431361237249","0.00130596968428498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00571372466085089","0.00084380405459812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.77241379310386","5.48965517241341","0.251870266296375","-0.00276930915774573",0.637884697238578,-0.0236837801100925,"1.31631029480526","-0.063793188376444","1.49322011611541","-0.0755418722702765","3.48394074082361","-0.103238579099936","0.246264236737375","-0.00888285946316428","0.247009788301753","-0.0129240942731549","0.26524269673548","-0.01528507284799","0.283374208153709","-0.0196186747775849","0.40602808023232","-0.0300981996398241","0.586901365773773","-0.0349196141897059","0.592422647907633","-0.038811042315602","0.169410388743207","0.0121498911123053","0.168412450738491","0.0128586879184301","0.167915435968508","0.0128165600172009","0.167446624901746","0.0123868112967455","0.000702670162471535","9.51959986691132e-05","0.00670701649879613","0.00111726642397297","0.00338743057323258","-4.63933098511955e-05","0.00270356916263284","-6.22569373172773e-05","0.00266943821848837","-8.2860983205819e-05","-1.01946675135744","-0.109725571491613","0.124418040613993","0.0372862185240399"
"Daycent",3,7,"3_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,"0.366661566810778","-0.000227440788768185",NA,NA,NA,NA,"3.52138943631141","-0.104995528190674","10.9466147721993","-0.263334321380029","0.00122790138524973","-2.84866515217115e-06","0.618344640663643","-0.00711947849028682","0.18106945920359","0.00446778839542372","0.180394101304245","0.00509071894315558",NA,NA,"0.175760402645728","0.00709982962661454","0.180852773195698","0.00468051247714799","0.00215890646100936","0.000197005672796349",NA,NA,NA,NA,"0.00316848592363776","0.000200854746349269","0.0257115835245685","0.000375455843887401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00523667802222419","0.000714738952183495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.10827586206895","-0.292413793103433","0.242895177773666","0.00449825412852389",0.618344640663643,-0.00711947849028682,"1.28091961076307","-0.034250828836349","1.4638841403658","-0.0519522455500716","3.45252019944327","-0.0692870535847185","0.237918696333734","-0.00220507589507368","0.238773875127633","-0.00579682920767483","0.257150799076554","-0.00825920402287905","0.275526255442487","-0.0127348863166615","0.397606253516342","-0.0228195657325746","0.581254522045668","-0.028528815243392","0.593575756538368","-0.0359753439935731","0.181464598017764","0.00404646883325513","0.179478408332859","0.0059070940316571","0.178318034363096","0.00660602001633551","0.177069276256661","0.00700548172941268","0.000759792485006736","2.76392344529357e-05","0.00723509023068284","0.000605630931986558","0.00473507147236034","-0.000495368119329354","0.00388209287914798","-0.000226463384186494","0.00377214407271787","6.61567618237741e-05","-0.513406998343789","-0.010705718238796","0.120990159823331","0.022986873198278"
"Daycent",3,8,"3_8","CC-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.370760261885427","-0.00702614702081145",NA,NA,NA,NA,"3.47370416179644","-0.148592361677315","10.8850091281735","-0.398621812876522","0.00124075801263679","-2.4712798303964e-05","0.62385740072094","-0.0172563665972957","0.176478258691615","0.011364734661785","0.175923649169579","0.0117644754774137",NA,NA,"0.172296996977588","0.0119755874389509","0.17629865982523","0.0115079515326789","0.00165716640594659","0.000175972933895858",NA,NA,NA,NA,"0.0017875867882264","-5.7260207977539e-05","0.0160602030393963","-3.30485953795624e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00536472429979539","0.000680882271293322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.98344827586246","5.44689655172377","0.246140350027951","-0.000430284683386711",0.62385740072094,-0.0172563665972957,"1.28850318987963","-0.0530709210892897","1.4636255028233","-0.0703054109534653","3.41841826097119","-0.101940320786387","0.240620201849469","-0.00639199535342633","0.241149457405853","-0.00984598647525986","0.259376975422806","-0.0124349048012153","0.277380447535049","-0.0171699114328085","0.398243830004326","-0.0288818083857225","0.576018198141312","-0.0346083021170539","0.587079400643951","-0.0453724398898432","0.176808071863919","0.0110629015602309","0.175173224722686","0.0122768757398278","0.174251910480071","0.0125398094356604","0.173288011864888","0.0124333403812048","0.000584374219699847","4.64342448877394e-05","0.00548363710072135","0.000691253555521503","0.00257405560278996","-0.000490459515271204","0.00195507612173368","-0.000283061252133089","0.00201830680028151","-0.000115928354305919","-1.06587135869768","-0.0956686982778565","0.156630531196531","0.0204062228159483"
"Daycent",4,3,"4_3","CC-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.349691328041523","0.00355577021961995",NA,NA,NA,NA,"3.10107349307016","0.316025250618556","9.86937756758771","0.624722808073212","0.00116826393640798","1.17746272423006e-05","0.587036618132802","0.00631911972628973","0.191960189771293","-0.000715003228019845","0.191003319689484","0.000130363729900884",NA,NA,"0.184117819883508","0.00356400861920253","0.191653373920863","-0.000426611286073769","0.0021310529120252","-0.00061053152509548",NA,NA,NA,NA,"0.00318357188569443","-0.000535212759088811","0.0247717919884959","-0.00717246211466257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00820872684024012","-0.000267024565263237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.87793103448291","2.0924137931033","0.2315359902314","0.00189973729865084",0.587036618132802,0.00631911972628973,"1.18852552119136","0.0265307402062376","1.32570002894329","0.050631366798809","3.08581458790449","0.219760823277712","0.224933783252558","-0.0016273259811207","0.226218118983115","-0.000789652933821716","0.24273486416844","-0.000270301391358974","0.254006312677022","0.00326676463395043","0.357601675210619","0.00967085604914142","0.515720223197539","0.0275639595240518","0.520099782383611","0.0409158920100752","0.192514345658349","-0.00129179318809258","0.189701150524706","0.00125051192207024","0.188016757022805","0.00227799444099039","0.186145873152812","0.00304506702279539","0.000698961511641233","-0.000145421805337416","0.0074848472560421","-0.00275158472645559","0.00447913416449975","-0.0017537566281162","0.00340688011221142","-0.000869787291569158","0.00338734414637748","-0.000506167378995623","-0.569274588837315","0.0373988667008184","0.202550676750506","0.061366294250851"
"Daycent",4,41,"4_41","RF05-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.350219786580469","0.019964192739302",NA,NA,NA,NA,"3.22376442193177","0.165361058677864","10.1596716316479","0.528318588610434","0.00117257654886534","6.51651027804305e-05","0.58869764976542","0.0340288206735255","0.176538301292495","-0.00947941733116389","0.176075578599734","-0.0088018503267081",NA,NA,"0.173078620499158","-0.00589158291779077","0.176388505569468","-0.00924939832515567","0.00274124041863789","-0.000767015666097995",NA,NA,NA,NA,"0.00328269623025041","-3.83793058589786e-05","0.0292443287936702","-0.00704245451902599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00760239625252476","0.000423578253064311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.76275862068975","1.37793103448267","0.233659112518367","0.0111720893686856",0.58869764976542,0.0340288206735255,"1.2050396136224","0.0653621737585148","1.35661521436292","0.0725244385840369","3.20167583279349","0.15990581488154","0.227444411416998","0.00672824302603584","0.226818563035683","0.00951135829330757","0.243715346586085","0.010836605163755","0.257992900642123","0.0109270976761666","0.366507384269507","0.0146791883524278","0.536475012928996","0.0150581805477252","0.540560814894108","0.0153064689671758","0.176821379678283","-0.00994268285166353","0.175451403218863","-0.00790729797800624","0.174703105623162","-0.00707858429499134","0.173912579207225","-0.00642050336491656","0.000908865635355068","-0.000204957130071162","0.00958433265317293","-0.00344427310563998","0.00518659196985961","-0.0018929643912458","0.00382125582132865","-0.000554881170584064","0.00371934606504467","-0.000139983749507026","-0.538661690141131","0.053786180307872","0.198736926029529","0.0672573000838873"
"Daycent",4,42,"4_42","RF15-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.349660127214777","0.0188559417266994",NA,NA,NA,NA,"3.22407496348861","0.16052342564335","10.1481458785828","0.519407875841495","0.00117035849122147","6.20264501496881e-05","0.587490805927042","0.0327838045336238","0.177624477026246","-0.00957070345082334","0.177130018656371","-0.00886814810649852",NA,NA,"0.173862708954762","-0.00577993109204625","0.177464560152802","-0.00933347117430322","0.00257226969223677","-0.000696280234014747",NA,NA,NA,NA,"0.00322750727122444","-0.000132207087000853","0.0278929259200673","-0.0067456499608454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00745385123335219","0.000249353741844627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.79862068965524","1.05793103448269","0.233207558077817","0.0103867038912031",0.587490805927042,0.0327838045336238,"1.20226492780324","0.063502844985369","1.35348988266352","0.0720334965812273","3.19795761332857","0.161321658559206","0.226926594889869","0.00608765192329644","0.226383415086712","0.00890365343972294","0.243132034538349","0.0104487195507403","0.257306023278537","0.0106733689520048","0.36554726786515","0.0147323617966217","0.535783994976938","0.0154115155772411","0.54059009689683","0.0145271587687658","0.177928072750728","-0.0100522309110979","0.176459183656634","-0.0079375478040441","0.175644687925334","-0.00706040909501557","0.174780044483263","-0.00635483268701939","0.000849935370984633","-0.000181032807898909","0.0089651929102542","-0.00311426998344781","0.0049384842239278","-0.00179300008097601","0.00369839866317698","-0.000593989789344427","0.00364113778827111","-0.000234869978171308","-0.541194012430026","0.052886175662483","0.191909647944344","0.060348928211523"
"Daycent",4,43,"4_43","RF25-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.34802324291153","0.022481111679042",NA,NA,NA,NA,"3.22520800501832","0.153856604973723","10.1366744278868","0.516106544681175","0.00116583178120897","6.93606012046625e-05","0.585538390243108","0.0354037745953011","0.178739321540522","-0.00950909997598859","0.178208438397993","-0.00878194016791908",NA,NA,"0.174662066483416","-0.00553426537665522","0.178567586667788","-0.00926331894940463","0.00242147945508119","-0.000639144153853961",NA,NA,NA,NA,"0.00318776414478306","-0.000235863045022481","0.026740280303618","-0.00658747389263637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00730086631933945","5.5496888350888e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.82137931034488","0.757241379310297","0.232270148052713","0.0114757149319402",0.585538390243108,0.0354037745953011,"1.19951196837281","0.0625731003275121","1.35110540183839","0.0699404502816847","3.19501727137774","0.160375787964187","0.225933229063003","0.00729249490097419","0.225270172866334","0.0113651118221728","0.242255015144768","0.01165720223101","0.256631051179501","0.010609776257394","0.364797376822347","0.0143329080478429","0.535223736602301","0.0153652513223416","0.540763316052299","0.0134287170099736","0.179059526681201","-0.0100019235474489","0.177489790176655","-0.00781666666770459","0.176609404343308","-0.00689828966846764","0.175665692400054","-0.00614936298129745","0.000797887966444933","-0.000163160785618547","0.00841340871644021","-0.00283526489213853","0.00473351201280498","-0.00172130617666669","0.00360265888145072","-0.000648749695450939","0.00358356912662151","-0.000343985143893799","-0.543912051055159","0.05279298979765","0.185169259634544","0.0527358408325767"
"Daycent",4,44,"4_44","RF35-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.347502467582189","0.0197569120483494",NA,NA,NA,NA,"3.22531528042779","0.151360057951884","10.1288985320229","0.496783520056294","0.00116379880775181","6.12607534866436e-05","0.584532650891772","0.0314870641770549","0.179913674253033","-0.00932057836252129","0.179345949551642","-0.00856775398062945",NA,NA,"0.175501529438722","-0.00517074187953059","0.179729503509295","-0.00906501289891454","0.00229164972789801","-0.000602177315353695",NA,NA,NA,NA,"0.00315147474003955","-0.000338450353337308","0.025747537816085","-0.00658479598852381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00713083491532307","-0.000132018030106122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.83103448275866","0.496551724137896","0.231763689275888","0.0100167772632042",0.584532650891772,0.0314870641770549,"1.19745608085556","0.0581234152063892","1.34927683458064","0.0669113948412541","3.19305152833228","0.159127898644944","0.225326001175569","0.00604982682265415","0.224824656834999","0.00975611353047656","0.241724438789077","0.0102024361332093","0.256098437189187","0.00979321735231858","0.364212538179433","0.0136509310967588","0.534845429285431","0.0152362142174541","0.540771606128539","0.0130241088876815","0.18025452329348","-0.00982740435060805","0.178575883121608","-0.0075686410769048","0.177624192332793","-0.00661003515831163","0.176595979209531","-0.00581856198206065","0.000753591073116721","-0.000150891299973774","0.00794600850575208","-0.00265003518199621","0.00456337836540892","-0.00168948277088407","0.00351604827256656","-0.00070889829721342","0.00352538713130094","-0.000444860769763134","-0.546277599421295","0.0506952548546273","0.178385564274762","0.0446055449140967"
"Daycent",4,51,"4_51","RR50-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.34909773490785","0.00254276243526103",NA,NA,NA,NA,"3.19877817970191","0.151194876110034","10.0776171860845","0.325643304230226","0.00116705888671858","7.61549646447163e-06","0.586122431313995","0.00517857243841235","0.189779306442416","-0.00106645692193824","0.188869144942021","-0.000200403086711182",NA,NA,"0.182373103303619","0.00342638990786473","0.189488102672362","-0.000773356576382916","0.00296087244797501","-0.000803189539511205",NA,NA,NA,NA,"0.00399459752982465","-7.8787131083365e-05","0.0338236328107375","-0.00822745968173825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0080751276588719","-0.00039478581243736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.64551724137943","1.68827586206885","0.231838720495392","-0.000105838407862796",0.586122431313995,0.00517857243841235,"1.19038042391895","0.0210549916044123","1.34029948904715","0.0320288416073329","3.1811002066303","0.113749098511616","0.225053615776844","-0.00333242158217029","0.225596033501851","-0.00108486986268225","0.242085655585646","-0.000333584667628006","0.254108913626498","0.00252478235627818","0.361146257951306","0.00515681889646824","0.532306111789263","0.00847395334896128","0.535763837143618","0.0139428812497113","0.190306424626405","-0.0016484235052654","0.187632324213231","0.000944711745509363","0.186038018304879","0.00201949048194075","0.184273250501123","0.00284976233473061","0.000975551524786328","-0.00018580800994826","0.0104377622796708","-0.00368962632195033","0.00622430414604894","-0.00238481470957729","0.00469346268353347","-0.000853233664685418","0.00453708219888689","-0.000232000304971005","-0.559645891222207","0.0241990985609906","0.176967072966976","0.0513502501186151"
"Daycent",4,52,"4_52","RR25-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.348801590212117","0.00559751156296168",NA,NA,NA,NA,"3.20301221868801","0.150364690651184","10.071729929536","0.37008296436901","0.00116543689045082","1.81957901517725e-05","0.585635280428814","0.00967344533197767","0.184179004503068","-0.00441600216200155","0.183457334958145","-0.00363025183264745",NA,NA,"0.178424843659121","-0.000307981407748015","0.183946807498737","-0.00414984538602989","0.00288659141540002","-0.000789025957394149",NA,NA,NA,NA,"0.0036670134468861","-0.000142689172131952","0.0318520191495979","-0.0077881438582913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00785550980028347","-0.000281363999554239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.22896551724155","2.42482758620674","0.231000019807949","0.00292483325877754",0.585635280428814,0.00967344533197767,"1.18903228585172","0.0294953630690031","1.33807666365636","0.041946187356767","3.17617187081512","0.130080933214204","0.22425734082135","-0.000381305710450974","0.225459823827162","0.000825570035134976","0.241935331876376","0.0014646106630789","0.253851093052782","0.00430475536628122","0.360563869265795","0.00784012158878622","0.531494436405081","0.0112138818036298","0.536560941437575","0.0136552857442617","0.184605940006354","-0.00495023018680701","0.182475435420022","-0.00258717638253941","0.181233916630706","-0.00161409639289631","0.179877857491197","-0.000859452160633351","0.000953783647934294","-0.000189160435017384","0.0101613408371777","-0.0035795865280369","0.00576607396364835","-0.00217415965221542","0.00427411041099653","-0.000710702461756084","0.00414310542754077","-0.000202819651725301","-0.555329751684228","0.0324116105280755","0.18782812356021","0.0587522347538478"
"Daycent",4,53,"4_53","RR00-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.350672874610921","0.0202701054735845",NA,NA,NA,NA,"3.22383509638583","0.167571810350584","10.1665230589804","0.531085014419881","0.00117407637844581","6.61612211253204e-05","0.58941606238735","0.0344923133296509","0.176026200436302","-0.00941581142438477","0.175579959708264","-0.00875191014207258",NA,NA,"0.172706022483253","-0.00592280162314904","0.175881388276371","-0.00919060449097733","0.00282420256195155","-0.000797458125629127",NA,NA,NA,NA,"0.00331290323798566","9.81694105054191e-06","0.0299072044187903","-0.0071354313726075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00767943559111326","0.00050566180090973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.75172413793115","1.5103448275861","0.233987441446067","0.0113988023235605",0.58941606238735,0.0344923133296509,"1.20656678818969","0.0661164991889831","1.35831760639323","0.0726280921908926","3.20372718949729","0.158607391632621","0.227814052546135","0.00686617097106082","0.227156566264636","0.0096398969969676","0.244056451757226","0.0109576750988377","0.258368554320263","0.0110143662592316","0.367031391934321","0.0146015476394744","0.536855136129503","0.0147770141245106","0.54058484779146","0.0156594823143463","0.176301230093186","-0.00987143905039733","0.174975584783764","-0.00787260000379469","0.174257257270869","-0.00706528698931769","0.173502025288167","-0.00643098492723795","0.000937440817223802","-0.000213819103660697","0.00988732077844279","-0.00359253939430152","0.00530623865965044","-0.00192921030330006","0.00388092681488147","-0.000526498302085524","0.00375817154866342","-8.57230846899766e-05","-0.537295334892263","0.0540627094449441","0.202074562716193","0.0707057285415499"
"Daycent",4,54,"4_54","RR50-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.344709176881741","0.00992456477155773",NA,NA,NA,NA,"3.21332974557663","0.137051552216722","10.0758074305881","0.360410477881848","0.00115449612685357","2.93631781786532e-05","0.580216866537972","0.0158167554393398","0.179369642778594","0.0011565264202712","0.178762307841787","0.00178585788040714",NA,NA,"0.174694399285308","0.00384894103050154","0.179173275080566","0.00137353438142421","0.00266654184513111","-0.000697731944467076",NA,NA,NA,NA,"0.00209239284194892","0.000281020180760997","0.0242767512853308","-0.00472349318239117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00621107977684344","9.74634491977249e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.32689655172443","3.95310344827559","0.229570083431483","0.0036218579701259",0.580216866537972,0.0158167554393398,"1.18757951097822","0.0301845833156535","1.33899806865696","0.0405115795045718","3.18140397845809","0.123299584730819","0.222588953891606","0.000742556829658791","0.222461300893637","0.00421199947955181","0.239387567213794","0.00452070285323516","0.253418441682568","0.00464030998481185","0.360719475229714","0.00758610189081221","0.532340654220315","0.0100997427534641","0.538271030519945","0.0114072242568466","0.17973265194829","0.000709021723770215","0.177939624109636","0.00261053057673558","0.176926206495462","0.00328046209291327","0.175840426694611","0.00368414071830575","0.000889612285694517","-0.000166878754553174","0.00942102934849816","-0.00304803222060902","0.00413308497488343","-0.00129751740482738","0.00266171528551508","-8.23643794093994e-05","0.00241237470365324","0.00028801134072028","-1.16307482794338","0.0141033168301496","0.133168094795979","0.0341663522225813"
"Daycent",4,55,"4_55","RR25-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.350781788390395","0.0100685206055836",NA,NA,NA,NA,"3.23688242549865","0.12696241201042","10.1964077577829","0.331545052120889","0.00117583066298927","2.77948025864754e-05","0.59112462793683","0.0143381580342279","0.17320711478629","0.00127453396329533","0.172786310769083","0.0017726335966439",NA,NA,"0.17021865634947","0.00299240333709033","0.173069588326499","0.00144910685453364","0.00254523740146351","-0.000632622578206802",NA,NA,NA,NA,"0.00197274443196447","0.000297931117909395","0.0228401087324429","-0.00402366675176916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00620727751897659","0.000133273277902696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.57379310344863","4.82482758620657","0.233924246659825","0.00338812394888363",0.59112462793683,0.0143381580342279,"1.21123434482464","0.0240692991265619","1.36416636480674","0.0324317891422297","3.20829395959441","0.120286749324336","0.227097911649991","2.78559110922505e-05","0.226667732928888","0.00383174649247817","0.244232910325415","0.00334222229594738","0.25888541330368","0.00264835180654754","0.368062469928663","0.00447068254357386","0.537009277933448","0.00924711552790336","0.542567435218054","0.00909813851813623","0.17346953925842","0.000903818266259987","0.172220578649933","0.00241964607615192","0.171565417087367","0.00286669349470395","0.170897465187857","0.0030441488558389","0.000849098313031757","-0.000153252347292077","0.00895764549186958","-0.00278480861625467","0.00378128067021937","-0.00106549227164862","0.00246844894524805","2.7471364037546e-06","0.00226565347863647","0.000311830807329591","-1.12295840431776","0.00508368368064027","0.134245465485814","0.0323155126004173"
"Daycent",4,56,"4_56","RR00-NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,"0.360655340857197","0.00463589415900323",NA,NA,NA,NA,"3.25881555655633","0.116396683022297","10.3713602368731","0.23714018995822","0.00120822262524541","1.32073024976039e-05","0.607135272330799","0.00782002234090451","0.168611629437058","0.00141200518005685","0.168331406876556","0.00180553277925319",NA,NA,"0.16689546716947","0.00234749695491582","0.168517874716094","0.00155492727805515","0.00237030566410635","-0.000504651118779353",NA,NA,NA,NA,"0.0018323506906836","0.000401446925295386","0.0210614248636232","-0.00277753684632307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00626254347038871","0.000201858144161414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.78551724137975","5.7255172413789","0.240432012055762","0.000751385999344573",0.607135272330799,0.00782002234090451,"1.24504358551743","0.010046743468124","1.39948167812316","0.0151918773864241","3.25979679136399","0.0822975836505484","0.233825586154383","-0.00326458184714831","0.233449642678075","-0.000393271732517048","0.251306369155061","-0.000140519635225711","0.266653515036938","-0.00126886427857387","0.378247254460283","-0.00133144176699218","0.545759800329124","0.00249775289091136","0.546474280763757","0.00689249833855077","0.16879767485052","0.00109953965277945","0.1679589432597","0.00231027457134558","0.16757595348064","0.00257837556930465","0.16722569485059","0.00256899899788052","0.000791994777033926","-0.000121123019856108","0.00826391513269843","-0.00226468741443197","0.00341526359755951","-0.000810019224104416","0.00227148235871596","0.000122942483735045","0.00211611264282678","0.000398554521816964","-1.07504872474213","-0.0133683296236142","0.135004275005076","0.0312429993260538"
"Daycent",4,7,"4_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,"0.347484492068075","0.0183243288066457",NA,NA,NA,NA,"3.26761491247587","0.133487394098189","10.2155092994037","0.431290088837956","0.00116471128144353","5.59048856759734e-05","0.585892805382427","0.0284079380081752","0.180104161404611","-0.00605079567391203","0.179505611064597","-0.00530873266522441",NA,NA,"0.175467461153625","-0.00217209650703024","0.179911880888328","-0.00580027176424477","0.00247026690731683","-0.000645548303909115",NA,NA,NA,NA,"0.00309817757652574","5.86079304518805e-05","0.0273621119208112","-0.0063320692685067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00586053569115977","0.000113082062748618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.09310344827587","-0.027586206896558","0.231333983991304","0.00917261886288068",0.585892805382427,0.0284079380081752,"1.20276131007563","0.0506920637808661","1.3574350246278","0.0581890714532165","3.2229867707101","0.133016673900497","0.225386504501144","0.00450328417831986","0.225164213501899","0.00829128673823637","0.242471116510581","0.00863354099757346","0.257220414985921","0.00819794194765888","0.366125773906535","0.0116871307962934","0.539189194395341","0.0117556412333474","0.547155940385757","0.0109212903834897","0.180461241043761","-0.00655328169833144","0.178695857538933","-0.00432833761564991","0.177691709404133","-0.00341281352668263","0.176612482329113","-0.00270252248501307","0.000829831417555033","-0.000173070722195198","0.00872636138082031","-0.00299453357453432","0.00514123887894407","-0.00198351037116031","0.00363009743256381","-0.000540335869595195","0.00346613832709689","-5.36783575759252e-05","-0.544716870234902","0.0432723983729509","0.124865725824414","0.0217503403524616"
