"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.139,1.2,"APSIM","4_43",4,4,3
1988,0,0.595,1.6,"APSIM","4_43",4,4,3
1989,0,0.834,1.9,"APSIM","4_43",4,4,3
1990,0,0.542,2.3,"APSIM","4_43",4,4,3
1991,0,0.618,3,"APSIM","4_43",4,4,3
1992,0,0.734,3.7,"APSIM","4_43",4,4,3
1993,0,0.233,4.2,"APSIM","4_43",4,4,3
1994,0,0.344,4.6,"APSIM","4_43",4,4,3
1995,0,0.526,5,"APSIM","4_43",4,4,3
1996,0,1.037,5.1,"APSIM","4_43",4,4,3
1997,0,0.893,5.3,"APSIM","4_43",4,4,3
1998,0,0.774,5.6,"APSIM","4_43",4,4,3
1999,0,0.359,6,"APSIM","4_43",4,4,3
2000,0,0.434,5.9,"APSIM","4_43",4,4,3
2001,0,0.155,6.1,"APSIM","4_43",4,4,3
2002,0,0.994,6,"APSIM","4_43",4,4,3
2003,1.727,0,6.2,"APSIM","4_43",4,4,3
2004,0,0.653,6.4,"APSIM","4_43",4,4,3
2005,2.139,0,6.4,"APSIM","4_43",4,4,3
2006,0,1.422,6.6,"APSIM","4_43",4,4,3
2007,2.178,0,6.6,"APSIM","4_43",4,4,3
2008,0,0.815,6.3,"APSIM","4_43",4,4,3
2009,1.447,0,6.3,"APSIM","4_43",4,4,3
2010,0,1.098,6.3,"APSIM","4_43",4,4,3
2011,0,0.011,6.5,"APSIM","4_43",4,4,3
2012,1.568,0,6.5,"APSIM","4_43",4,4,3
2013,0,1.993,6.5,"APSIM","4_43",4,4,3
2014,1.862,0,6.7,"APSIM","4_43",4,4,3
2015,0,0.813,6.3,"APSIM","4_43",4,4,3
2016,1.472,0,6.6,"APSIM","4_43",4,4,3
2017,0,1.54,6.3,"APSIM","4_43",4,4,3
2018,0.707,0,6.4,"APSIM","4_43",4,4,3
2019,0,1.421,6.3,"APSIM","4_43",4,4,3
2020,1.516,0,6.5,"APSIM","4_43",4,4,3
2021,0,1.316,6.3,"APSIM","4_43",4,4,3
2022,1.458,0,6.4,"APSIM","4_43",4,4,3
2023,0,1.396,6.6,"APSIM","4_43",4,4,3
2024,2.17,0,6.8,"APSIM","4_43",4,4,3
2025,0,1.481,6.7,"APSIM","4_43",4,4,3
2026,2.06,0,6.8,"APSIM","4_43",4,4,3
2027,0,0.897,6.5,"APSIM","4_43",4,4,3
2028,1.722,0,6.2,"APSIM","4_43",4,4,3
2029,0,0.817,6.4,"APSIM","4_43",4,4,3
2030,1.339,0,6.7,"APSIM","4_43",4,4,3
2031,0,1.303,6.4,"APSIM","4_43",4,4,3
2032,1.837,0,6.5,"APSIM","4_43",4,4,3
2033,0,0.549,6.4,"APSIM","4_43",4,4,3
2034,1.898,0,6.3,"APSIM","4_43",4,4,3
2035,0,0.595,6.1,"APSIM","4_43",4,4,3
2036,2.19,0,6.1,"APSIM","4_43",4,4,3
2037,0,0.567,5.8,"APSIM","4_43",4,4,3
2038,2.077,0,5.8,"APSIM","4_43",4,4,3
2039,0,0.474,5.6,"APSIM","4_43",4,4,3
2040,1.807,0,5.7,"APSIM","4_43",4,4,3
2041,0,0.147,5.6,"APSIM","4_43",4,4,3
2042,2.253,0,5.6,"APSIM","4_43",4,4,3
2043,0,0.406,5.4,"APSIM","4_43",4,4,3
2044,2.523,0,5.6,"APSIM","4_43",4,4,3
2045,0,0.382,5.6,"APSIM","4_43",4,4,3
2046,2.408,0,5.6,"APSIM","4_43",4,4,3
2047,0,0.691,5.5,"APSIM","4_43",4,4,3
2048,2.363,0,5.7,"APSIM","4_43",4,4,3
2049,0,0.697,5.8,"APSIM","4_43",4,4,3
2050,1.875,0,6,"APSIM","4_43",4,4,3
