"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1940",NA,NA,"33.9931179513359","Millennial","3_44","3","4","4"
"1941",NA,NA,"32.1115759910972","Millennial","3_44","3","4","4"
"1942",NA,NA,"32.2822986686163","Millennial","3_44","3","4","4"
"1943",NA,NA,"31.1167122925552","Millennial","3_44","3","4","4"
"1944",NA,NA,"30.6242939715366","Millennial","3_44","3","4","4"
"1945",NA,NA,"30.1495427561276","Millennial","3_44","3","4","4"
"1946",NA,NA,"29.4035343020818","Millennial","3_44","3","4","4"
"1947",NA,NA,"28.5955343746075","Millennial","3_44","3","4","4"
"1948",NA,NA,"27.5970849665685","Millennial","3_44","3","4","4"
"1949",NA,NA,"26.9995787799407","Millennial","3_44","3","4","4"
"1950",NA,NA,"26.2027144316012","Millennial","3_44","3","4","4"
"1951",NA,NA,"25.473932148531","Millennial","3_44","3","4","4"
"1952",NA,NA,"24.6317372472233","Millennial","3_44","3","4","4"
"1953",NA,NA,"24.0794547307719","Millennial","3_44","3","4","4"
"1954",NA,NA,"23.206789179879","Millennial","3_44","3","4","4"
"1955",NA,NA,"22.6552087199665","Millennial","3_44","3","4","4"
"1956",NA,NA,"22.2427173244505","Millennial","3_44","3","4","4"
"1957",NA,NA,"21.6527734104651","Millennial","3_44","3","4","4"
"1958",NA,NA,"21.0561950340716","Millennial","3_44","3","4","4"
"1959",NA,NA,"20.4537768572542","Millennial","3_44","3","4","4"
"1960",NA,NA,"19.9193745282066","Millennial","3_44","3","4","4"
"1961",NA,NA,"19.5767562804776","Millennial","3_44","3","4","4"
"1962",NA,NA,"18.8983998426513","Millennial","3_44","3","4","4"
"1963",NA,NA,"17.9406304158089","Millennial","3_44","3","4","4"
"1964",NA,NA,"17.2850688213785","Millennial","3_44","3","4","4"
"1965",NA,NA,"16.6816562122868","Millennial","3_44","3","4","4"
"1966",NA,NA,"16.1317870417963","Millennial","3_44","3","4","4"
"1967",NA,NA,"15.3965052816192","Millennial","3_44","3","4","4"
"1968",NA,NA,"14.832193339184","Millennial","3_44","3","4","4"
"1969",NA,NA,"14.3656854281581","Millennial","3_44","3","4","4"
"1970",NA,NA,"13.983246045909","Millennial","3_44","3","4","4"
"1971",NA,NA,"13.7499749082423","Millennial","3_44","3","4","4"
"1972",NA,NA,"13.6177165024696","Millennial","3_44","3","4","4"
"1973",NA,NA,"13.5305361083295","Millennial","3_44","3","4","4"
"1974",NA,NA,"13.4339151123139","Millennial","3_44","3","4","4"
"1975",NA,NA,"13.2411210071783","Millennial","3_44","3","4","4"
"1976",NA,NA,"13.0436826543756","Millennial","3_44","3","4","4"
"1977",NA,NA,"12.8247211676901","Millennial","3_44","3","4","4"
"1978",NA,NA,"12.5347358619792","Millennial","3_44","3","4","4"
"1979",NA,NA,"12.189067871691","Millennial","3_44","3","4","4"
"1980",NA,NA,"11.7718347027029","Millennial","3_44","3","4","4"
"1981",NA,NA,"11.3624616324719","Millennial","3_44","3","4","4"
"1982",NA,NA,"10.9167495943071","Millennial","3_44","3","4","4"
"1983",NA,NA,"10.6239834704505","Millennial","3_44","3","4","4"
"1984",NA,NA,"10.3992537019138","Millennial","3_44","3","4","4"
"1985",NA,NA,"10.1912694240946","Millennial","3_44","3","4","4"
"1986",NA,NA,"9.9732746289874","Millennial","3_44","3","4","4"
"1987",NA,NA,"9.6373178734327","Millennial","3_44","3","4","4"
"1988",NA,NA,"9.2650564813231","Millennial","3_44","3","4","4"
"1989",NA,NA,"9.0347718122486","Millennial","3_44","3","4","4"
"1990",NA,NA,"8.8030141674928","Millennial","3_44","3","4","4"
"1991",NA,NA,"8.4119836612981","Millennial","3_44","3","4","4"
"1992",NA,NA,"8.0984075000567","Millennial","3_44","3","4","4"
"1993",NA,NA,"7.7815748497846","Millennial","3_44","3","4","4"
"1994",NA,NA,"7.5197479713768","Millennial","3_44","3","4","4"
"1995",NA,NA,"7.1749601851176","Millennial","3_44","3","4","4"
"1996",NA,NA,"6.8799044288552","Millennial","3_44","3","4","4"
"1997",NA,NA,"6.6470514079419","Millennial","3_44","3","4","4"
"1998",NA,NA,"6.439339412935","Millennial","3_44","3","4","4"
"1999",NA,NA,"6.3269003344781","Millennial","3_44","3","4","4"
"2000",NA,NA,"6.27790575771279","Millennial","3_44","3","4","4"
"2001",NA,NA,"6.2326653040926","Millennial","3_44","3","4","4"
"2002",NA,NA,"6.2172285640951","Millennial","3_44","3","4","4"
"2003",NA,NA,"6.1500732549656","Millennial","3_44","3","4","4"
"2004",NA,NA,"6.17746345753211","Millennial","3_44","3","4","4"
"2005",NA,NA,"6.8927658654214","Millennial","3_44","3","4","4"
"2006",NA,NA,"7.0790870571155","Millennial","3_44","3","4","4"
"2007",NA,NA,"7.3685199042753","Millennial","3_44","3","4","4"
"2008",NA,NA,"6.754157357402","Millennial","3_44","3","4","4"
"2009",NA,NA,"6.5110099626634","Millennial","3_44","3","4","4"
"2010",NA,NA,"6.3731906932606","Millennial","3_44","3","4","4"
"2011",NA,NA,"6.298001332132","Millennial","3_44","3","4","4"
"2012",NA,NA,"6.3996416638784","Millennial","3_44","3","4","4"
"2013",NA,NA,"6.5036958583624","Millennial","3_44","3","4","4"
"2014",NA,NA,"6.89620169228969","Millennial","3_44","3","4","4"
"2015",NA,NA,"6.8584680735786","Millennial","3_44","3","4","4"
"2016",NA,NA,"6.7654642275246","Millennial","3_44","3","4","4"
"2017",NA,NA,"6.6865883279673","Millennial","3_44","3","4","4"
"2018",NA,NA,"6.8189118216169","Millennial","3_44","3","4","4"
"2019",NA,NA,"6.9536966820192","Millennial","3_44","3","4","4"
"2020",NA,NA,"6.8772071831847","Millennial","3_44","3","4","4"
"2021",NA,NA,"7.0352144816212","Millennial","3_44","3","4","4"
"2022",NA,NA,"7.0762776981717","Millennial","3_44","3","4","4"
"2023",NA,NA,"6.99639247596789","Millennial","3_44","3","4","4"
"2024",NA,NA,"6.6801616797841","Millennial","3_44","3","4","4"
"2025",NA,NA,"6.71554732786419","Millennial","3_44","3","4","4"
"2026",NA,NA,"6.4316122930264","Millennial","3_44","3","4","4"
"2027",NA,NA,"6.4930944430254","Millennial","3_44","3","4","4"
"2028",NA,NA,"6.27863523324849","Millennial","3_44","3","4","4"
"2029",NA,NA,"6.3701577686595","Millennial","3_44","3","4","4"
"2030",NA,NA,"6.13667703389881","Millennial","3_44","3","4","4"
"2031",NA,NA,"6.2238033935344","Millennial","3_44","3","4","4"
"2032",NA,NA,"6.029582103879","Millennial","3_44","3","4","4"
"2033",NA,NA,"5.9899938545241","Millennial","3_44","3","4","4"
"2034",NA,NA,"5.9368193431277","Millennial","3_44","3","4","4"
"2035",NA,NA,"6.00647023085691","Millennial","3_44","3","4","4"
"2036",NA,NA,"5.7588845630283","Millennial","3_44","3","4","4"
"2037",NA,NA,"5.7919174601975","Millennial","3_44","3","4","4"
"2038",NA,NA,"5.4741021440585","Millennial","3_44","3","4","4"
"2039",NA,NA,"5.7926033838464","Millennial","3_44","3","4","4"
"2040",NA,NA,"5.6802610551822","Millennial","3_44","3","4","4"
"2041",NA,NA,"5.7389860352493","Millennial","3_44","3","4","4"
"2042",NA,NA,"5.47202382874401","Millennial","3_44","3","4","4"
"2043",NA,NA,"5.5528807241915","Millennial","3_44","3","4","4"
"2044",NA,NA,"5.2839263225025","Millennial","3_44","3","4","4"
"2045",NA,NA,"5.3164093954071","Millennial","3_44","3","4","4"
"2046",NA,NA,"5.1524378227617","Millennial","3_44","3","4","4"
"2047",NA,NA,"5.1735493521925","Millennial","3_44","3","4","4"
"2048",NA,NA,"5.0343383907465","Millennial","3_44","3","4","4"
"2049",NA,NA,"5.1973088041701","Millennial","3_44","3","4","4"
"2050",NA,NA,"4.95011842581059","Millennial","3_44","3","4","4"
