"2023-03-21 16:27:01","APSIM","1","2","1_2","NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.684079601990049","10.6319651741294","0.45","0.47","0.59","0.895556137416038","6.02843782872849","0.92","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0440278024209867","0.352873056700687","0.04","0.38","0.852907407407407",NA,"3.763","0","1.53","-1.53091508148148"
"2023-03-21 16:29:00","APSIM","1","2","1_2","NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.684079601990049","10.6319651741294","0.45","0.47","0.59","0.895556137416038","6.02843782872849","0.92","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0440278024209867","0.352873056700687","0.04","0.38","0.852907407407407",NA,"3.763","0","1.53","-1.53091508148148"
"2023-03-21 16:29:27","APSIM","1","3","1_3","CC-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0375607600530238","6.18906319045517","0","0.26","0.21","0.894000324386102","6.03502745083854","0.92","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.103746703916462","0.73774858382877","0.05","0.44","0.868296296296297",NA,"4.352","0","3.35","-3.3522989386565"
"2023-03-21 16:30:27","APSIM","1","51","1_51","RR75-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.74226804123694","-22.3979381443289","0.28","0.55","-1.14","0.896296611945409","6.0127952160784","0.92","4.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0956713155302003","0.248371726438244","0.12","0.38","0.986925925925926",NA,"3.586","0","1.07","-1.07361682962963"
"2023-03-21 16:31:00","APSIM","1","52","1_52","RR50-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.97938144329876","-29.8278350515451","0.31","0.68","-1.44","0.896423109679567","6.01145036693478","0.92","4.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.156078615607637","0.185549848299552","0.22","0.39","1.10592592592593",NA,"3.342","0","0.83","-0.82961682962963"
"2023-03-21 16:31:34","APSIM","1","53","1_53","RR25-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.17525773195853","-48.8134020618542","0.42","1.13","-2.84","0.897013212260046","6.00742848565275","0.92","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.194727415570408","0.255890346038453","0.69","0.31","0.739925925925926",NA,"3.964","0","1.45","-1.45161682962963"
"2023-03-21 16:32:06","APSIM","1","7","1_7","CN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.208333333333336","7.63125000000001","1","0.83","-1.56","0.893085488941697","6.05240213752552","0.92","4.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.153480127977418","0.412599045441276","0.06","0.46","1.10844444444444",NA,NA,NA,NA,NA
"2023-03-21 16:32:36","APSIM","1","8","1_8","NT-CC-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0308008213552398","6.59856262833678","0.01","0.23","0.140000000000001","0.894000324386102","6.03502745083854","0.92","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.194314334128186","0.816501293694395","0.16","0.45","0.888925925925926",NA,"4.353","0","3.45","-3.44716691124107"
"2023-03-21 16:59:13","APSIM","1","2","1_2","NT-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.684079601990049","10.6319651741294","0.45","0.47","0.59","0.895556137416038","6.02843782872849","0.92","4.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.0440278024209867","0.352873056700687","0.04","0.38","0.852907407407407",NA,"3.763","0","1.53","-1.53091508148148"
"2023-03-21 16:59:37","APSIM","1","3","1_3","CC-CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0375607600530238","6.18906319045517","0","0.26","0.21","0.894000324386102","6.03502745083854","0.92","4.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.103746703916462","0.73774858382877","0.05","0.44","0.868296296296297",NA,"4.352","0","3.35","-3.3522989386565"
