"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1995,2.234,0,2.7,"APSIM","3_44",3,4,4
1996,0,0.673,2.9,"APSIM","3_44",3,4,4
1997,3.063,0,3.5,"APSIM","3_44",3,4,4
1998,0,1.26,4,"APSIM","3_44",3,4,4
1999,2.867,0,4.7,"APSIM","3_44",3,4,4
2000,0,0.496,5.1,"APSIM","3_44",3,4,4
2001,1.84,0,5.4,"APSIM","3_44",3,4,4
2002,0,1.549,5.6,"APSIM","3_44",3,4,4
2003,2.434,0,6.2,"APSIM","3_44",3,4,4
2004,0,0.963,6.4,"APSIM","3_44",3,4,4
2005,3.018,0,6.6,"APSIM","3_44",3,4,4
2006,0,1.105,6.9,"APSIM","3_44",3,4,4
2007,3.967,0,7,"APSIM","3_44",3,4,4
2008,0,0.656,6.8,"APSIM","3_44",3,4,4
2009,2.141,0,6.9,"APSIM","3_44",3,4,4
2010,0,0.711,6.9,"APSIM","3_44",3,4,4
2011,0,0,7,"APSIM","3_44",3,4,4
2012,0,0.709,6.9,"APSIM","3_44",3,4,4
2013,2.11,0,6.9,"APSIM","3_44",3,4,4
2014,0,0.678,6.8,"APSIM","3_44",3,4,4
2015,3.297,0,6.7,"APSIM","3_44",3,4,4
2016,0,0.329,6.8,"APSIM","3_44",3,4,4
2017,3.534,0,6.9,"APSIM","3_44",3,4,4
2018,0,0.281,6.8,"APSIM","3_44",3,4,4
2019,2.6,0,6.7,"APSIM","3_44",3,4,4
2020,0,0.173,6.7,"APSIM","3_44",3,4,4
2021,3.854,0,6.6,"APSIM","3_44",3,4,4
2022,0,0.16,6.6,"APSIM","3_44",3,4,4
2023,2.409,0,6.6,"APSIM","3_44",3,4,4
2024,0,0.243,6.7,"APSIM","3_44",3,4,4
2025,1.096,0,6.9,"APSIM","3_44",3,4,4
2026,0,0.284,6.9,"APSIM","3_44",3,4,4
2027,1.717,0,6.9,"APSIM","3_44",3,4,4
2028,0,0.375,6.9,"APSIM","3_44",3,4,4
2029,2.3,0,6.8,"APSIM","3_44",3,4,4
2030,0,0.63,6.9,"APSIM","3_44",3,4,4
2031,3.098,0,7,"APSIM","3_44",3,4,4
2032,0,0.173,6.8,"APSIM","3_44",3,4,4
2033,2.304,0,6.8,"APSIM","3_44",3,4,4
2034,0,0.455,6.8,"APSIM","3_44",3,4,4
2035,1.136,0,6.9,"APSIM","3_44",3,4,4
2036,0,0.424,6.9,"APSIM","3_44",3,4,4
2037,3.749,0,6.9,"APSIM","3_44",3,4,4
2038,0,0.187,6.8,"APSIM","3_44",3,4,4
2039,1.877,0,6.8,"APSIM","3_44",3,4,4
2040,0,0.257,7,"APSIM","3_44",3,4,4
2041,1.794,0,7,"APSIM","3_44",3,4,4
2042,0,0.146,7,"APSIM","3_44",3,4,4
2043,2.951,0,6.8,"APSIM","3_44",3,4,4
2044,0,0.165,6.8,"APSIM","3_44",3,4,4
2045,2.516,0,6.8,"APSIM","3_44",3,4,4
2046,0,0.248,6.8,"APSIM","3_44",3,4,4
2047,2.358,0,6.9,"APSIM","3_44",3,4,4
2048,0,0.31,6.8,"APSIM","3_44",3,4,4
2049,2.006,0,6.6,"APSIM","3_44",3,4,4
2050,0,0.317,6.8,"APSIM","3_44",3,4,4
2051,2.36,0,6.9,"APSIM","3_44",3,4,4
2052,0,0.146,6.8,"APSIM","3_44",3,4,4
2053,2.581,0,6.9,"APSIM","3_44",3,4,4
2054,0,0.224,6.9,"APSIM","3_44",3,4,4
2055,1.902,0,6.7,"APSIM","3_44",3,4,4
2056,0,0.42,6.8,"APSIM","3_44",3,4,4
2057,2.279,0,6.9,"APSIM","3_44",3,4,4
2058,0,0.218,6.9,"APSIM","3_44",3,4,4
2059,3.733,0,6.6,"APSIM","3_44",3,4,4
2060,0,0.196,6.4,"APSIM","3_44",3,4,4
2061,2.335,0,6.4,"APSIM","3_44",3,4,4
2062,0,0.232,6.3,"APSIM","3_44",3,4,4
2063,2.59,0,6.4,"APSIM","3_44",3,4,4
2064,0,0.128,6.5,"APSIM","3_44",3,4,4
2065,2.438,0,6.5,"APSIM","3_44",3,4,4
2066,0,0.246,6.6,"APSIM","3_44",3,4,4
2067,1.856,0,6.3,"APSIM","3_44",3,4,4
2068,0,0.151,6.5,"APSIM","3_44",3,4,4
2069,2.126,0,6.5,"APSIM","3_44",3,4,4
2070,0,0.305,6.6,"APSIM","3_44",3,4,4
2071,1.935,0,6.3,"APSIM","3_44",3,4,4
2072,0,0.136,6.3,"APSIM","3_44",3,4,4
2073,1.973,0,6.1,"APSIM","3_44",3,4,4
2074,0,0.171,6.2,"APSIM","3_44",3,4,4
2075,2.176,0,6,"APSIM","3_44",3,4,4
2076,0,0.402,6,"APSIM","3_44",3,4,4
2077,2.971,0,6.1,"APSIM","3_44",3,4,4
2078,0,0.185,6.2,"APSIM","3_44",3,4,4
2079,1.93,0,6.1,"APSIM","3_44",3,4,4
2080,0,0.492,6.2,"APSIM","3_44",3,4,4
2081,2.689,0,6.2,"APSIM","3_44",3,4,4
2082,0,0.284,6.2,"APSIM","3_44",3,4,4
2083,1.347,0,6.3,"APSIM","3_44",3,4,4
2084,0,0.443,6.2,"APSIM","3_44",3,4,4
2085,1.263,0,6.2,"APSIM","3_44",3,4,4
2086,0,0.21,6.2,"APSIM","3_44",3,4,4
2087,1.642,0,6.2,"APSIM","3_44",3,4,4
2088,0,0.552,6.2,"APSIM","3_44",3,4,4
2089,1.772,0,6.1,"APSIM","3_44",3,4,4
2090,0,0.328,6.1,"APSIM","3_44",3,4,4
2091,1.419,0,5.9,"APSIM","3_44",3,4,4
2092,0,0.157,5.9,"APSIM","3_44",3,4,4
2093,1.442,0,5.8,"APSIM","3_44",3,4,4
2094,0,0.18,5.8,"APSIM","3_44",3,4,4
2095,1.987,0,5.6,"APSIM","3_44",3,4,4
2096,0,0.03,5.8,"APSIM","3_44",3,4,4
2097,1.207,0,5.7,"APSIM","3_44",3,4,4
2098,0,0.011,5.8,"APSIM","3_44",3,4,4
2099,1.347,0,5.5,"APSIM","3_44",3,4,4
