"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.168,1.8,"APSIM","5_51",5,5,1
1988,0,0.709,2.2,"APSIM","5_51",5,5,1
1989,0,1.358,2.4,"APSIM","5_51",5,5,1
1990,0,0.87,2.7,"APSIM","5_51",5,5,1
1991,0,0.984,3.2,"APSIM","5_51",5,5,1
1992,0,0.964,3.5,"APSIM","5_51",5,5,1
1993,0,0.252,3.7,"APSIM","5_51",5,5,1
1994,0,0.358,3.8,"APSIM","5_51",5,5,1
1995,0,0.597,3.8,"APSIM","5_51",5,5,1
1996,0,1.107,3.8,"APSIM","5_51",5,5,1
1997,0,0.833,4,"APSIM","5_51",5,5,1
1998,0,0.95,4.3,"APSIM","5_51",5,5,1
1999,0,0.478,4.3,"APSIM","5_51",5,5,1
2000,0,0.559,4.2,"APSIM","5_51",5,5,1
2001,0,0.269,4.2,"APSIM","5_51",5,5,1
2002,0,0.969,4.2,"APSIM","5_51",5,5,1
2003,1.839,0,4.4,"APSIM","5_51",5,5,1
2004,0,0.301,4.4,"APSIM","5_51",5,5,1
2005,3.115,0,4.5,"APSIM","5_51",5,5,1
2006,0,0,4.5,"APSIM","5_51",5,5,1
2007,3.007,0,4.2,"APSIM","5_51",5,5,1
2008,0,0.244,4,"APSIM","5_51",5,5,1
2009,1.38,0,4.2,"APSIM","5_51",5,5,1
2010,0,0.243,4.1,"APSIM","5_51",5,5,1
2011,0,0,4.3,"APSIM","5_51",5,5,1
2012,0,0.757,4.1,"APSIM","5_51",5,5,1
2013,2.303,0,4.2,"APSIM","5_51",5,5,1
2014,0,0.45,4.1,"APSIM","5_51",5,5,1
2015,1.992,0,4,"APSIM","5_51",5,5,1
2016,0,0.485,4.1,"APSIM","5_51",5,5,1
2017,3.239,0,4.2,"APSIM","5_51",5,5,1
2018,0,0.374,4.1,"APSIM","5_51",5,5,1
2019,1.882,0,4.1,"APSIM","5_51",5,5,1
2020,0,0.312,4,"APSIM","5_51",5,5,1
2021,1.998,0,4,"APSIM","5_51",5,5,1
2022,0,0.227,3.9,"APSIM","5_51",5,5,1
2023,2.026,0,4,"APSIM","5_51",5,5,1
2024,0,0.486,4,"APSIM","5_51",5,5,1
2025,1.239,0,4.2,"APSIM","5_51",5,5,1
2026,0,0.268,4,"APSIM","5_51",5,5,1
2027,2.396,0,4.1,"APSIM","5_51",5,5,1
2028,0,0.292,3.9,"APSIM","5_51",5,5,1
2029,1.354,0,4.1,"APSIM","5_51",5,5,1
2030,0,0.388,4,"APSIM","5_51",5,5,1
2031,2.81,0,4,"APSIM","5_51",5,5,1
2032,0,0.349,4,"APSIM","5_51",5,5,1
