"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.15,1.8,"APSIM","4_53",4,5,3
1988,0,0.703,2.3,"APSIM","4_53",4,5,3
1989,0,1.285,2.6,"APSIM","4_53",4,5,3
1990,0,0.848,3,"APSIM","4_53",4,5,3
1991,0,0.91,3.8,"APSIM","4_53",4,5,3
1992,0,1.015,4.4,"APSIM","4_53",4,5,3
1993,0,0.283,4.8,"APSIM","4_53",4,5,3
1994,0,0.338,4.9,"APSIM","4_53",4,5,3
1995,0,0.618,5,"APSIM","4_53",4,5,3
1996,0,1.41,5,"APSIM","4_53",4,5,3
1997,0,0.94,5.3,"APSIM","4_53",4,5,3
1998,0,1.178,5.7,"APSIM","4_53",4,5,3
1999,0,0.498,5.9,"APSIM","4_53",4,5,3
2000,0,0.632,5.7,"APSIM","4_53",4,5,3
2001,0,0.219,5.9,"APSIM","4_53",4,5,3
2002,0,1.462,5.8,"APSIM","4_53",4,5,3
2003,2.39,0,6.2,"APSIM","4_53",4,5,3
2004,0,0.351,6.3,"APSIM","4_53",4,5,3
2005,3.018,0,6.3,"APSIM","4_53",4,5,3
2006,0,0.592,6.5,"APSIM","4_53",4,5,3
2007,3.961,0,6.5,"APSIM","4_53",4,5,3
2008,0,0.472,6.2,"APSIM","4_53",4,5,3
2009,2.191,0,6.3,"APSIM","4_53",4,5,3
2010,0,0.324,6.3,"APSIM","4_53",4,5,3
2011,0,0,6.5,"APSIM","4_53",4,5,3
2012,0,0.728,6.1,"APSIM","4_53",4,5,3
2013,2.116,0,6.2,"APSIM","4_53",4,5,3
2014,0,0.668,6.1,"APSIM","4_53",4,5,3
2015,3.228,0,6,"APSIM","4_53",4,5,3
2016,0,0.538,6.2,"APSIM","4_53",4,5,3
2017,3.521,0,6.2,"APSIM","4_53",4,5,3
2018,0,0.281,6.2,"APSIM","4_53",4,5,3
2019,2.598,0,6.1,"APSIM","4_53",4,5,3
2020,0,0.306,6.1,"APSIM","4_53",4,5,3
2021,3.758,0,6,"APSIM","4_53",4,5,3
2022,0,0.375,6,"APSIM","4_53",4,5,3
2023,2.528,0,6.2,"APSIM","4_53",4,5,3
2024,0,0.485,6.3,"APSIM","4_53",4,5,3
2025,1.917,0,6.4,"APSIM","4_53",4,5,3
2026,0,0.831,6.5,"APSIM","4_53",4,5,3
2027,4.684,0,6.4,"APSIM","4_53",4,5,3
2028,0,0.396,6.3,"APSIM","4_53",4,5,3
2029,1.248,0,6.5,"APSIM","4_53",4,5,3
2030,0,0.61,6.7,"APSIM","4_53",4,5,3
2031,2.385,0,6.7,"APSIM","4_53",4,5,3
2032,0,0.576,6.7,"APSIM","4_53",4,5,3
2033,1.523,0,6.7,"APSIM","4_53",4,5,3
2034,0,0.734,6.4,"APSIM","4_53",4,5,3
2035,2.535,0,6.5,"APSIM","4_53",4,5,3
2036,0,0.716,6.5,"APSIM","4_53",4,5,3
2037,2.454,0,6.3,"APSIM","4_53",4,5,3
2038,0,0.49,6.2,"APSIM","4_53",4,5,3
2039,3.096,0,6.1,"APSIM","4_53",4,5,3
2040,0,0.533,6.1,"APSIM","4_53",4,5,3
2041,1.401,0,6.2,"APSIM","4_53",4,5,3
2042,0,0.744,6.2,"APSIM","4_53",4,5,3
2043,2.335,0,6.2,"APSIM","4_53",4,5,3
2044,0,0.376,6.4,"APSIM","4_53",4,5,3
2045,2.704,0,6.4,"APSIM","4_53",4,5,3
2046,0,0.727,6.3,"APSIM","4_53",4,5,3
2047,3.144,0,6.4,"APSIM","4_53",4,5,3
2048,0,0.798,6.3,"APSIM","4_53",4,5,3
2049,1.681,0,6.4,"APSIM","4_53",4,5,3
2050,0,0.966,6.4,"APSIM","4_53",4,5,3
2051,3.368,0,6.5,"APSIM","4_53",4,5,3
2052,0,0.545,6.6,"APSIM","4_53",4,5,3
2053,3.623,0,6.5,"APSIM","4_53",4,5,3
2054,0,0.525,6.4,"APSIM","4_53",4,5,3
2055,4.631,0,6.3,"APSIM","4_53",4,5,3
2056,0,0.294,6.2,"APSIM","4_53",4,5,3
2057,2.049,0,6.1,"APSIM","4_53",4,5,3
2058,0,0.362,6.2,"APSIM","4_53",4,5,3
2059,1.829,0,6.2,"APSIM","4_53",4,5,3
2060,0,0.245,6.3,"APSIM","4_53",4,5,3
2061,0.976,0,6.4,"APSIM","4_53",4,5,3
2062,0,0.59,6.2,"APSIM","4_53",4,5,3
2063,2.738,0,6.1,"APSIM","4_53",4,5,3
2064,0,0.321,6.2,"APSIM","4_53",4,5,3
2065,2.854,0,6.3,"APSIM","4_53",4,5,3
2066,0,0.376,6.3,"APSIM","4_53",4,5,3
2067,2.098,0,6.3,"APSIM","4_53",4,5,3
