"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.205,2.7,"APSIM","5_63",5,6,3
1988,0,0.693,3.2,"APSIM","5_63",5,6,3
1989,0,1.392,3.6,"APSIM","5_63",5,6,3
1990,0,0.901,4,"APSIM","5_63",5,6,3
1991,0,1.132,4.9,"APSIM","5_63",5,6,3
1992,0,1.079,5.3,"APSIM","5_63",5,6,3
1993,0,0.279,5.7,"APSIM","5_63",5,6,3
1994,0,0.34,5.8,"APSIM","5_63",5,6,3
1995,0,0.618,5.8,"APSIM","5_63",5,6,3
1996,0,1.512,5.9,"APSIM","5_63",5,6,3
1997,0,0.989,6.2,"APSIM","5_63",5,6,3
1998,0,1.194,6.6,"APSIM","5_63",5,6,3
1999,0,0.498,6.7,"APSIM","5_63",5,6,3
2000,0,0.632,6.5,"APSIM","5_63",5,6,3
2001,0,0.217,6.7,"APSIM","5_63",5,6,3
2002,0,1.47,6.6,"APSIM","5_63",5,6,3
2003,2.39,0,7,"APSIM","5_63",5,6,3
2004,0,0.361,7.1,"APSIM","5_63",5,6,3
2005,3.018,0,7.2,"APSIM","5_63",5,6,3
2006,0,0.615,7.3,"APSIM","5_63",5,6,3
2007,3.961,0,7.3,"APSIM","5_63",5,6,3
2008,0,0.472,7,"APSIM","5_63",5,6,3
2009,2.191,0,7.1,"APSIM","5_63",5,6,3
2010,0,0.314,7.1,"APSIM","5_63",5,6,3
2011,0.49,0,21.7,"APSIM","5_63",5,6,3
2012,0,0.144,21.4,"APSIM","5_63",5,6,3
2013,2.418,0,21.2,"APSIM","5_63",5,6,3
2014,0,0.581,20.9,"APSIM","5_63",5,6,3
2015,3.349,0,20.6,"APSIM","5_63",5,6,3
2016,0,0.549,20.8,"APSIM","5_63",5,6,3
2017,3.517,0,20.6,"APSIM","5_63",5,6,3
2018,0,0.184,20.6,"APSIM","5_63",5,6,3
2019,2.805,0,20.3,"APSIM","5_63",5,6,3
2020,0,0.276,20.2,"APSIM","5_63",5,6,3
2021,3.517,0,20.1,"APSIM","5_63",5,6,3
2022,0,0.23,19.9,"APSIM","5_63",5,6,3
2023,3.557,0,19.9,"APSIM","5_63",5,6,3
2024,0,0.738,20,"APSIM","5_63",5,6,3
2025,2.106,0,20.1,"APSIM","5_63",5,6,3
2026,0,0.268,20,"APSIM","5_63",5,6,3
2027,2.842,0,19.9,"APSIM","5_63",5,6,3
2028,0,0.324,19.7,"APSIM","5_63",5,6,3
2029,1.283,0,19.6,"APSIM","5_63",5,6,3
2030,0,0.482,19.6,"APSIM","5_63",5,6,3
2031,3.489,0,19.5,"APSIM","5_63",5,6,3
2032,0,0.401,19.6,"APSIM","5_63",5,6,3
2033,1.898,0,19.6,"APSIM","5_63",5,6,3
2034,0,0.219,19.3,"APSIM","5_63",5,6,3
2035,3.226,0,19.1,"APSIM","5_63",5,6,3
2036,0,0.09,19.1,"APSIM","5_63",5,6,3
2037,2.668,0,18.9,"APSIM","5_63",5,6,3
2038,0,0.592,18.8,"APSIM","5_63",5,6,3
2039,3.074,0,18.8,"APSIM","5_63",5,6,3
2040,0,0.222,18.7,"APSIM","5_63",5,6,3
2041,2.073,0,18.5,"APSIM","5_63",5,6,3
2042,0,0.396,18.5,"APSIM","5_63",5,6,3
2043,2.781,0,18.5,"APSIM","5_63",5,6,3
2044,0,0.241,18.6,"APSIM","5_63",5,6,3
2045,2.076,0,18.5,"APSIM","5_63",5,6,3
2046,0,0.411,18.5,"APSIM","5_63",5,6,3
2047,1.833,0,18.5,"APSIM","5_63",5,6,3
2048,0,0.255,18.4,"APSIM","5_63",5,6,3
2049,2.407,0,18.5,"APSIM","5_63",5,6,3
2050,0,0.49,18.6,"APSIM","5_63",5,6,3
2051,0,0,18.7,"APSIM","5_63",5,6,3
2052,0,0,18.2,"APSIM","5_63",5,6,3
2053,0,0,17.8,"APSIM","5_63",5,6,3
2054,0,0,17.5,"APSIM","5_63",5,6,3
2055,0,0,17.2,"APSIM","5_63",5,6,3
2056,0,0,16.9,"APSIM","5_63",5,6,3
2057,0,0,16.6,"APSIM","5_63",5,6,3
2058,0,0,16.4,"APSIM","5_63",5,6,3
2059,0,0,16.3,"APSIM","5_63",5,6,3
2060,0,0,16.1,"APSIM","5_63",5,6,3
2061,0,0,16,"APSIM","5_63",5,6,3
2062,0,0,15.8,"APSIM","5_63",5,6,3
2063,0,0,15.7,"APSIM","5_63",5,6,3
2064,0,0,15.6,"APSIM","5_63",5,6,3
2065,0,0,15.5,"APSIM","5_63",5,6,3
