"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
1987,0,0.131,0.8,"APSIM","2_7",2,7,""
1988,0,0.646,1.2,"APSIM","2_7",2,7,""
1989,0,1.268,1.6,"APSIM","2_7",2,7,""
1990,0,0.821,1.9,"APSIM","2_7",2,7,""
1991,0,0.827,2.6,"APSIM","2_7",2,7,""
1992,0,0.974,3.2,"APSIM","2_7",2,7,""
1993,0,0.266,3.6,"APSIM","2_7",2,7,""
1994,0,0.351,3.8,"APSIM","2_7",2,7,""
1995,0,0.617,3.9,"APSIM","2_7",2,7,""
1996,0,1.333,4,"APSIM","2_7",2,7,""
1997,0,0.926,4.3,"APSIM","2_7",2,7,""
1998,0,1.058,4.7,"APSIM","2_7",2,7,""
1999,0,0.498,5,"APSIM","2_7",2,7,""
2000,0,0.632,4.8,"APSIM","2_7",2,7,""
2001,0,0.219,5,"APSIM","2_7",2,7,""
2002,0,1.463,4.9,"APSIM","2_7",2,7,""
2003,0,0.701,5.3,"APSIM","2_7",2,7,""
2004,0,0.79,5.5,"APSIM","2_7",2,7,""
2005,0,1.143,5.6,"APSIM","2_7",2,7,""
2006,0,0.943,6,"APSIM","2_7",2,7,""
2007,0,0.674,6,"APSIM","2_7",2,7,""
2008,0,1.019,5.8,"APSIM","2_7",2,7,""
2009,0,0.456,5.9,"APSIM","2_7",2,7,""
2010,0,0.885,6,"APSIM","2_7",2,7,""
2011,0,0.019,6.1,"APSIM","2_7",2,7,""
2012,0,0.168,6,"APSIM","2_7",2,7,""
2013,0,1.186,6,"APSIM","2_7",2,7,""
2014,0,0.726,6.2,"APSIM","2_7",2,7,""
2015,0,0.593,6,"APSIM","2_7",2,7,""
2016,0,0.413,6.2,"APSIM","2_7",2,7,""
2017,0,1.352,6,"APSIM","2_7",2,7,""
2018,0,0.094,6.1,"APSIM","2_7",2,7,""
2019,0,1.19,5.9,"APSIM","2_7",2,7,""
2020,0,0.669,6,"APSIM","2_7",2,7,""
2021,0,0.947,6,"APSIM","2_7",2,7,""
2022,0,1.566,6.1,"APSIM","2_7",2,7,""
2023,0,0.725,6.1,"APSIM","2_7",2,7,""
2024,0,0.58,6.4,"APSIM","2_7",2,7,""
2025,0,1.134,6.3,"APSIM","2_7",2,7,""
2026,0,0.928,6.5,"APSIM","2_7",2,7,""
2027,0,1.316,6.5,"APSIM","2_7",2,7,""
2028,0,0.732,6.4,"APSIM","2_7",2,7,""
2029,0,0.918,6.3,"APSIM","2_7",2,7,""
2030,0,0.591,6.4,"APSIM","2_7",2,7,""
2031,0,0.404,6.5,"APSIM","2_7",2,7,""
2032,0,1.126,6.4,"APSIM","2_7",2,7,""
2033,0,0.994,6.5,"APSIM","2_7",2,7,""
2034,0,0.766,6.5,"APSIM","2_7",2,7,""
2035,0,0.634,6.3,"APSIM","2_7",2,7,""
2036,0,0.661,5.7,"APSIM","2_7",2,7,""
2037,0,0.844,5.6,"APSIM","2_7",2,7,""
2038,0,0.503,5.7,"APSIM","2_7",2,7,""
2039,0,0.103,5.8,"APSIM","2_7",2,7,""
2040,0,1.068,5.9,"APSIM","2_7",2,7,""
2041,0,0.994,5.8,"APSIM","2_7",2,7,""
2042,0,0.719,6,"APSIM","2_7",2,7,""
2043,0,0.668,6.1,"APSIM","2_7",2,7,""
2044,0,0.493,6.3,"APSIM","2_7",2,7,""
2045,0,0.554,6.2,"APSIM","2_7",2,7,""
2046,0,0.998,6.2,"APSIM","2_7",2,7,""
2047,0,0.397,6.3,"APSIM","2_7",2,7,""
2048,0,0.787,6.2,"APSIM","2_7",2,7,""
2049,0,0.707,6.1,"APSIM","2_7",2,7,""
2050,0,0.742,6,"APSIM","2_7",2,7,""
2051,0,0.556,6,"APSIM","2_7",2,7,""
2052,0,1.225,5.7,"APSIM","2_7",2,7,""
2053,0,0.409,5.9,"APSIM","2_7",2,7,""
2054,0,0.497,6,"APSIM","2_7",2,7,""
2055,0,0.91,6,"APSIM","2_7",2,7,""
2056,0,1.023,6,"APSIM","2_7",2,7,""
2057,0,0.239,6.2,"APSIM","2_7",2,7,""
2058,0,1.073,6.2,"APSIM","2_7",2,7,""
2059,0,0.648,6.1,"APSIM","2_7",2,7,""
2060,0,0.458,6.1,"APSIM","2_7",2,7,""
2061,0,0.467,5.9,"APSIM","2_7",2,7,""
2062,0,1.373,6,"APSIM","2_7",2,7,""
2063,0,0.916,5.9,"APSIM","2_7",2,7,""
2064,0,0.907,6.3,"APSIM","2_7",2,7,""
2065,0,1.387,6.2,"APSIM","2_7",2,7,""
2066,0,1.107,6.4,"APSIM","2_7",2,7,""
2067,0,0.872,6.5,"APSIM","2_7",2,7,""
2068,0,0.356,6.5,"APSIM","2_7",2,7,""
2069,0,0.498,6.3,"APSIM","2_7",2,7,""
2070,0,1.131,6.2,"APSIM","2_7",2,7,""
2071,0,0.346,6.2,"APSIM","2_7",2,7,""
2072,0,0.596,6.2,"APSIM","2_7",2,7,""
2073,0,1.039,6.2,"APSIM","2_7",2,7,""
2074,0,0.832,6.1,"APSIM","2_7",2,7,""
2075,0,1.451,6,"APSIM","2_7",2,7,""
2076,0,0.741,6.4,"APSIM","2_7",2,7,""
2077,0,0.687,6.3,"APSIM","2_7",2,7,""
