time,dayofyr,crpval,agcacc,bgcjacc,bgcmacc,cgrain,egrain(N),egrain(P),egrain(S),crmvst,ermvst(N),ermvst(P),ermvst(S),cstraw,estraw(N),estraw(P),estraw(S),stdstraw,estdstraw(N),estdstraw(P),estdstraw(S),addsdc,addsde(N),addsde(P),addsde(S),resid,reside(N),reside(P),reside(S),irrapp,fertapp(N),fertapp(P),fertapp(S),afertapp(N),afertapp(P),afertapp(S),omadapp,omaeapp(N),omaeapp(P),omaeapp(S),strmac(1),strmac(2),strmac(3),strmac(4),strmac(5),strmac(6),strmac(7),strmac(8),cgracc,egracc(N),egracc(P),egracc(S),accrst,accrste(N),accrste(P),accrste(S),ctubesj,etubesj(N),etubesj(P),etubesj(S),ctubesm,etubesm(N),etubesm(P),etubesm(S),srfclittrj,esrfclittrj(N),esrfclittrj(P),esrfclittrj(S),soillittrj,esoillittrj(N),esoillittrj(P),esoillittrj(S),srfclittrm,esrfclittrm(N),esrfclittrm(P),esrfclittrm(S),soillittrm,esoillittrm(N),esoillittrm(P),esoillittrm(S)
2022.50,205,'W4EG70',1.7572,1.5581,0.0820,0.9665,0.0617,0.0000,0.0000,0.1977,0.0043,0.0000,0.0000,0.1977,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1186,0.0026,0.0000,0.0000,0.4744,0.0104,0.0000,0.0000,0.0000,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.8765,1.0687,0.0000,0.0000,0.0528,0.0033,0.0000,0.0000,0.9665,0.0617,0.0000,0.0000,0.1977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1653,0.0036,0.0000,0.0000,1.0155,0.0218,0.0000,0.0000,0.0504,0.0011,0.0000,0.0000,0.3099,0.0067,0.0000,0.0000
2023.75,295,'C822',580.6027,153.1425,8.0601,359.9737,8.4750,0.0000,0.0000,55.1573,0.5933,0.0000,0.0000,55.1573,0.5933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,33.0944,0.3560,0.0000,0.0000,132.3774,1.4238,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.6723,1.6808,0.0000,0.0000,0.3050,0.0186,0.0000,0.0000,359.9737,8.4750,0.0000,0.0000,55.1573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.1022,0.3808,0.0000,0.0000,111.1992,2.3392,0.0000,0.0000,3.9235,0.0829,0.0000,0.0000,24.1016,0.5090,0.0000,0.0000
2024.67,273,'SYBN100',336.2403,51.4157,2.7061,151.3081,17.0639,0.0000,0.0000,46.2330,1.5845,0.0000,0.0000,46.2330,1.5845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.7398,0.9507,0.0000,0.0000,110.9593,3.8028,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.7540,0.1437,0.0000,0.0000,0.3612,0.0143,0.0000,0.0000,151.3081,17.0639,0.0000,0.0000,46.2330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.8674,0.1958,0.0000,0.0000,29.8997,1.2028,0.0000,0.0000,1.2513,0.0495,0.0000,0.0000,7.6863,0.3043,0.0000,0.0000
2025.50,205,'W4EG70',360.2148,135.3937,7.1260,198.1181,5.0374,0.0000,0.0000,40.5242,0.3526,0.0000,0.0000,40.5242,0.3526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.3145,0.2116,0.0000,0.0000,97.2580,0.8463,0.0000,0.0000,0.0000,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4865,0.3886,0.0000,0.0000,0.0549,0.0029,0.0000,0.0000,198.1181,5.0374,0.0000,0.0000,40.5242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.9662,0.3442,0.0000,0.0000,104.2212,2.1142,0.0000,0.0000,2.6452,0.0542,0.0000,0.0000,16.2491,0.3332,0.0000,0.0000
2026.75,295,'C822',651.7718,181.8134,9.5691,404.0985,8.9510,0.0000,0.0000,61.9183,0.6266,0.0000,0.0000,61.9183,0.6266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.1510,0.3759,0.0000,0.0000,148.6040,1.5038,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8647,0.5160,0.0000,0.0000,0.4077,0.0200,0.0000,0.0000,404.0985,8.9510,0.0000,0.0000,61.9183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.0599,0.4583,0.0000,0.0000,135.5108,2.8152,0.0000,0.0000,4.1316,0.0861,0.0000,0.0000,25.3798,0.5287,0.0000,0.0000
2027.67,273,'SYBN100',244.0393,42.8403,2.2548,105.0504,12.5016,0.0000,0.0000,34.7472,1.2570,0.0000,0.0000,34.7472,1.2570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.8483,0.7542,0.0000,0.0000,83.3933,3.0169,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.9513,0.2110,0.0000,0.0000,0.5489,0.0233,0.0000,0.0000,105.0504,12.5016,0.0000,0.0000,34.7472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1580,0.1668,0.0000,0.0000,25.5422,1.0247,0.0000,0.0000,0.9505,0.0376,0.0000,0.0000,5.8389,0.2309,0.0000,0.0000
2028.50,205,'W4EG70',349.8626,132.5204,6.9748,192.4244,4.8647,0.0000,0.0000,39.3595,0.3405,0.0000,0.0000,39.3595,0.3405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6157,0.2043,0.0000,0.0000,94.4629,0.8173,0.0000,0.0000,0.0000,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.9285,1.3851,0.0000,0.0000,0.0871,0.0044,0.0000,0.0000,192.4244,4.8647,0.0000,0.0000,39.3595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7401,0.3391,0.0000,0.0000,102.8320,2.0832,0.0000,0.0000,2.4688,0.0507,0.0000,0.0000,15.1655,0.3112,0.0000,0.0000
2029.75,295,'C822',667.4147,166.2167,8.7483,382.5327,9.0677,0.0000,0.0000,71.2205,0.7510,0.0000,0.0000,71.2205,0.7510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.7323,0.4506,0.0000,0.0000,170.9292,1.8024,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.1452,0.4526,0.0000,0.0000,0.2178,0.0108,0.0000,0.0000,382.5327,9.0677,0.0000,0.0000,71.2205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,19.1401,0.4038,0.0000,0.0000,117.5747,2.4803,0.0000,0.0000,4.5818,0.0957,0.0000,0.0000,28.1452,0.5879,0.0000,0.0000
2030.67,273,'SYBN100',285.6596,48.4823,2.5517,124.9417,14.6034,0.0000,0.0000,40.1795,1.4278,0.0000,0.0000,40.1795,1.4278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.1077,0.8567,0.0000,0.0000,96.4307,3.4266,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.0719,0.1061,0.0000,0.0000,0.1342,0.0057,0.0000,0.0000,124.9417,14.6034,0.0000,0.0000,40.1795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6771,0.1887,0.0000,0.0000,28.7310,1.1594,0.0000,0.0000,1.0988,0.0437,0.0000,0.0000,6.7496,0.2686,0.0000,0.0000
2031.50,205,'W4EG70',375.3629,128.8502,6.7816,206.4496,5.1724,0.0000,0.0000,42.2283,0.3621,0.0000,0.0000,42.2283,0.3621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.3370,0.2172,0.0000,0.0000,101.3480,0.8690,0.0000,0.0000,0.0000,7.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.6768,0.4807,0.0000,0.0000,0.0839,0.0042,0.0000,0.0000,206.4496,5.1724,0.0000,0.0000,42.2283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.2180,0.3266,0.0000,0.0000,99.6248,2.0060,0.0000,0.0000,2.4420,0.0496,0.0000,0.0000,15.0008,0.3050,0.0000,0.0000
