'LRF Cotton 2033'
0	0	1
0	0	0
0	0	0
0	0	0
0.029352	0	0
0.143464	0	1
0.093992	0	1
0.032904	0	1
0.03168	0	1
0.021296	0	1
0.00292	0	1
0	0	1
