'LRF Cotton 2000'
0	0	0
0	0	0
0	0	0
0	0	0
0.001344	0	0
0.001884	0	1
0.002406	0	1
0.009846	0	1
0.001614	0	1
0.006468	0	1
0	0	0
0	0	0
