'LRF equilibrium (tallgrass prairie ecosystem)- based on 1.5 Mg C/ha-1 annually for 30 Mg ha-1 in top 10 cm'
0.04	0	1
0.04	0	1
0.04	0	1
0.16	0	1
0.13	0	1
0.13	0	1
0.04	0	1
0.04	0	1
0.51	0	1
0.51	0	1
0.51	0	1
0.04	0	1
