'LRF Sorghum 2042'
0	0	1
0	0	0
0	0	0
0	0	0
0.091504	0	0
0.116072	0	1
0.338312	0	1
0.127616	0	1
0.043008	0	1
0.034104	0	1
0.054504	0	1
0	0	1
