source	id	datetime	species	day_emergence	gdd[oC]	dvs_flush[-]	dvs_mort[-]	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_dfol[kgDWm-2]	DW_fru[kgDWm-2]	DW_stemfru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_lst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	dN_lit_fol[kgNm-2]	dN_lit_fru[kgNm-2]	dN_lit_frt[kgNm-2]	dN_lit_ldst_below[kgNm-2]	dN_lit_ldst_above[kgNm-2]	drought_rel[-]	conduct_rel[-]	vc_act_25[umol:m-2:s-1]	iso_act[nmol:m-2:s-1]	mono_act[nmol:m-2:s-1]	d_iso_emis[umol:m-2]	d_mono_emis[umol:m-2]	d_mono_storage_emis[umol:m-2]	d_ovoc_emis[umol:m-2]	dN_nh4_throughf[kgN:L-1]	dN_no3_throughf[kgN:L-1]
setup	0	1989-05-04 00:00:00	FOCO	124	5.1	0.00326923	0	2.14226e-06	2.36729e-08	9.57119e-07	0	0	0	-0.00341857	0	0.00825966	-0.00512246	0	3.23736e-06	0	4.92371e-05	4.88248e-06	5.73569e-05	0	1.84792e-05	-0.000204298	0	0.00146984	0	0	0.00221676	0.0223548	0.00221676	0	0.0223548	0.0036866	0.0411437	15.9582	0	0.03	0.022	0.0125	0.0774069	0	0.000495123	0	0	0	0	0	1.23093e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-05 00:00:00	FOCO	124	6.3	0.00403846	0	4.59859e-07	3.54721e-09	4.40864e-07	0	0	0	0.000157726	0	0.00459274	0.00023262	0	3.05966e-06	0	5.47288e-05	4.59483e-06	6.23833e-05	0	7.61192e-06	0.00505445	0	0.00182034	0	0	0.0027337	0.0325609	0.0027337	0	0.0325609	0.00455404	0.0508303	15.9483	0	0.03	0.022	0.0123411	0.0144783	0	0.000496027	0	0	0	0	0	1.36822e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-06 00:00:00	FOCO	124	6.3	0.00403846	0	0	0	0	0	0	0	0	0	0.000165709	-1.95156e-19	0	1.88998e-06	0	3.41888e-05	2.83827e-06	3.89171e-05	0	0	0.000205481	0	0.00182034	0	0	0.0027337	0.0329291	0.0027337	0	0.0329291	0.00455404	0.0508303	15.9483	0	0.03	0.022	0.012357	0.0126245	0	0.000496027	0	0	0	0	0	8.5472e-07	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-07 00:00:00	FOCO	124	6.3	0.00403846	0	0	0	0	0	0	0	-2.15602e-07	0	-3.90015e-06	-3.23781e-07	0	1.88948e-06	0	3.41798e-05	2.83752e-06	3.89068e-05	0	0	3.53218e-05	0	0.00181986	0	0	0.00273298	0.0329205	0.00273298	0	0.0329205	0.00455284	0.0508169	15.9483	0	0.03	0.022	0.0123713	0.0125	0	0.000496027	0	0	0	0	0	8.54495e-07	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-08 00:00:00	FOCO	124	6.4	0.00410256	0	3.88892e-08	7.53787e-10	3.68846e-08	0	0	0	4.4251e-07	0	1.36174e-06	1.48352e-06	0	2.83583e-06	0	5.12758e-05	4.26153e-06	5.83731e-05	0	6.50436e-07	6.35932e-05	0	0.00182085	0	0	0.00273627	0.0329235	0.00273627	0	0.0329235	0.00455712	0.0508563	15.9475	0	0.03	0.022	0.0123714	0.0124872	0	0.000496104	0	0	0	0	0	1.28189e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-09 00:00:00	FOCO	124	10.15	0.00650641	0	2.24081e-06	2.53098e-08	2.2312e-06	0	0	0	4.03815e-05	0	0.00033189	0.000109869	0	3.8322e-06	0	6.75164e-05	5.97806e-06	7.73267e-05	0	3.89639e-05	0.000600119	0	0.00191058	0	0	0.00298043	0.033661	0.00298043	0	0.033661	0.00489101	0.0541295	15.9167	0	0.03	0.022	0.0120894	0.0121936	0	0.000500601	0	0	0	0	0	1.68791e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-10 00:00:00	FOCO	124	11.8	0.0075641	0	1.12402e-06	8.94475e-09	1.15552e-06	0	0	0	3.18989e-05	0	0.000364675	7.52036e-05	0	3.436e-06	0	5.97757e-05	5.45806e-06	6.86698e-05	0	2.02735e-05	0.000562215	0	0.00198147	0	0	0.00314755	0.0344714	0.00314755	0	0.0344714	0.00512902	0.0565397	15.9032	0	0.03	0.022	0.01178	0.0118738	0	0.00050289	0	0	0	0	0	1.49439e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-11 00:00:00	FOCO	124	13.35	0.00855769	0	1.10601e-06	1.0772e-08	1.30347e-06	0	0	0	3.41647e-05	0	0.000388644	8.20984e-05	0	3.54301e-06	0	6.08501e-05	5.73453e-06	7.01277e-05	0	2.19427e-05	0.000598498	0	0.00205739	0	0	0.00332999	0.0353351	0.00332999	0	0.0353351	0.00538738	0.0591504	15.8905	0	0.03	0.022	0.0114653	0.0115497	0	0.00050531	0	0	0	0	0	1.52125e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-12 00:00:00	FOCO	124	15.3	0.00980769	0	1.50343e-06	1.58208e-08	1.94887e-06	0	0	0	4.12108e-05	0	0.000417361	0.000107992	0	3.80476e-06	0	6.4203e-05	6.32064e-06	7.43284e-05	0	3.21941e-05	0.000674691	0	0.00214897	0	0	0.00356997	0.0362625	0.00356997	0	0.0362625	0.00571894	0.0624494	15.8745	0	0.03	0.022	0.0111476	0.0112236	0	0.000508778	0	0	0	0	0	1.60507e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-13 00:00:00	FOCO	124	15.8	0.0101282	0	3.62345e-07	4.31085e-09	5.50216e-07	0	0	0	2.69185e-05	0	0.000379201	5.59497e-05	0	3.53673e-06	0	5.94131e-05	5.91534e-06	6.88652e-05	0	8.70369e-06	0.000541123	0	0.00220879	0	0	0.0036943	0.0371052	0.0036943	0	0.0371052	0.00590309	0.0643692	15.8704	0	0.03	0.022	0.0108624	0.0109307	0	0.000509695	0	0	0	0	0	1.48533e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-14 00:00:00	FOCO	124	17.5	0.0112179	0	1.36836e-06	1.83023e-08	2.04763e-06	0	0	0	4.03996e-05	0	0.000399605	0.00011135	0	3.99971e-06	0	6.61115e-05	6.85898e-06	7.69702e-05	0	3.33054e-05	0.000663283	0	0.00229857	0	0	0.00394175	0.0379932	0.00394175	0	0.0379932	0.00624031	0.067698	15.8564	0	0.03	0.022	0.0105861	0.0106477	0	0.000513129	0	0	0	0	0	1.65279e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-15 00:00:00	FOCO	124	19.8	0.0126923	0	2.03589e-06	2.84688e-08	3.15472e-06	0	0	0	5.05213e-05	0	0.000419227	0.00015499	0	4.37321e-06	0	7.06089e-05	7.77503e-06	8.27572e-05	0	5.1677e-05	0.000760938	0	0.00241084	0	0	0.00428617	0.0389248	0.00428617	0	0.0389248	0.006697	0.0721229	15.8375	0	0.03	0.022	0.0103165	0.0103719	0	0.000518348	0	0	0	0	0	1.76522e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-16 00:00:00	FOCO	124	24	0.0153846	0	4.42887e-06	6.10083e-08	6.91067e-06	0	0	0	8.43598e-05	0	0.000478066	0.000302287	0	5.37673e-06	0	8.27465e-05	1.02595e-05	9.83827e-05	0	0.000115106	0.00108027	0	0.0025983	0	0	0.00495792	0.0399872	0.00495792	0	0.0399872	0.00755622	0.0802363	15.8031	0	0.03	0.022	0.0100468	0.0100966	0	0.000529749	0	0	0	0	0	2.06866e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-17 00:00:00	FOCO	124	30.1	0.0192949	0	8.15202e-06	1.06008e-07	1.21156e-05	0	0	0	0.000132476	0	0.000543764	0.00052356	0	6.82852e-06	0	9.72467e-05	1.44502e-05	0.000118525	0	0.000209194	0.00152995	0	0.00289269	0	0	0.00612138	0.0411956	0.00612138	0	0.0411956	0.00901408	0.0937838	15.753	0	0.03	0.022	0.00978649	0.00983136	0	0.000550122	0	0	0	0	0	2.43117e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-18 00:00:00	FOCO	124	39.85	0.0255449	0	1.62793e-05	1.95416e-07	2.53503e-05	0	0	0	0.000244123	0	0.000671402	0.00105224	0	1.04436e-05	0	0.000129778	2.5719e-05	0.000165941	0	0.000433869	0.00257082	0	0.00343519	0	0	0.00845969	0.0426876	0.00845969	0	0.0426876	0.0118949	0.120134	15.673	0	0.03	0.022	0.00955184	0.00959222	0	0.000591947	0	0	0	0	0	3.24445e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-19 00:00:00	FOCO	124	49.4	0.0316667	0	1.81398e-05	2.11788e-07	3.09587e-05	0	0	0	0.000282137	0	0.000682036	0.00126483	0	1.21797e-05	0	0.000132536	3.37925e-05	0.000178508	0	0.000515034	0.00292586	0	0.00406216	0	0	0.0112704	0.0442032	0.0112704	0	0.0442032	0.0153326	0.151227	15.5947	0	0.03	0.022	0.0093555	0.00939184	0	0.000641258	0	0	0	0	0	3.3134e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-20 00:00:00	FOCO	124	56.45	0.0361859	0	1.43555e-05	1.7485e-07	2.61774e-05	0	0	0	0.000236098	0	0.000576203	0.00107964	0	1.15647e-05	0	0.000114677	3.4465e-05	0.000160707	0	0.000428036	0.00248355	0	0.00458682	0	0	0.0136696	0.0454837	0.0136696	0	0.0454837	0.0182564	0.177456	15.5368	0	0.03	0.022	0.00919499	0.0092277	0	0.000681966	0	0	0	0	0	2.86693e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-21 00:00:00	FOCO	124	65.4	0.0419231	0	1.4852e-05	2.88334e-07	2.79243e-05	0	0	0	0.000247513	0	0.000569903	0.00115924	0	1.47746e-05	0	0.000134462	4.67257e-05	0.000195963	0	0.000455274	0.00263125	0	0.00513685	0	0	0.0162457	0.0467501	0.0162457	0	0.0467501	0.0213826	0.20504	15.4634	0	0.03	0.022	0.00905531	0.00908475	0	0.00072503	0	0	0	0	0	3.36156e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-22 00:00:00	FOCO	124	75.75	0.0485577	0	1.22458e-05	2.6074e-07	2.4423e-05	0	0	0	0.00021794	0	0.000527623	0.00103052	0	1.78151e-05	0	0.000151881	5.87452e-05	0.000228441	0	0.000393012	0.00240133	0	0.00562116	0	0	0.0185357	0.0479226	0.0185357	0	0.0479226	0.0241569	0.22897	15.3785	0	0.03	0.022	0.00892038	0.00894688	0	0.00076196	0	0	0	0	0	3.79702e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-23 00:00:00	FOCO	124	86.65	0.0555449	0	1.18559e-05	2.32397e-07	2.33389e-05	0	0	0	0.000212064	0	0.000520911	0.00101587	0	2.00589e-05	0	0.000161594	6.84606e-05	0.000250113	0	0.000379698	0.0023827	0	0.00609241	0	0	0.0207932	0.0490802	0.0207932	0	0.0490802	0.0268857	0.252101	15.289	0	0.03	0.022	0.00878901	0.00881286	0	0.000797387	0	0	0	0	0	4.03985e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-24 00:00:00	FOCO	124	97.75	0.0626603	0	1.05501e-05	1.95388e-07	2.14529e-05	0	0	0	0.000197355	0	0.000502021	0.000954783	0	2.18031e-05	0	0.000167574	7.64995e-05	0.000265877	0	0.000347749	0.00227198	0	0.00653098	0	0	0.022915	0.0501958	0.022915	0	0.0501958	0.029446	0.273388	15.1979	0	0.03	0.022	0.00866034	0.0086818	0	0.000829585	0	0	0	0	0	4.18935e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-25 00:00:00	FOCO	124	109.25	0.0700321	0	1.12608e-05	1.94649e-07	2.19921e-05	0	0	0	0.000204916	0	0.000512978	0.00100779	0	2.3979e-05	0	0.000176198	8.63369e-05	0.000286514	0	0.000363961	0.00238056	0	0.00698635	0	0	0.0251545	0.0513357	0.0251545	0	0.0513357	0.0321409	0.295481	15.1036	0	0.03	0.022	0.00853646	0.00855578	0	0.000863033	0	0	0	0	0	4.40494e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-26 00:00:00	FOCO	124	117.65	0.0754167	0	1.25836e-05	1.8496e-07	2.40436e-05	0	0	0	0.000219461	0	0.000513789	0.00110462	0	2.06927e-05	0	0.000145289	7.64391e-05	0.000242421	0	0.000402982	0.0024869	0	0.00747404	0	0	0.0276092	0.0524775	0.0276092	0	0.0524775	0.0350833	0.319917	15.0347	0	0.03	0.022	0.00843016	0.00844754	0	0.000899845	0	0	0	0	0	3.63224e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-27 00:00:00	FOCO	124	121.05	0.0775962	0	1.20865e-05	4.94126e-07	2.21392e-05	0	0	0	0.000201917	0	0.000445674	0.00103707	0	1.55104e-05	0	0.000104674	5.85623e-05	0.000178747	0	0.000381604	0.00224762	0	0.00792275	0	0	0.0299138	0.0534679	0.0299138	0	0.0534679	0.0378366	0.34335	15.0068	0	0.03	0.022	0.00835213	0.00836777	0	0.000934565	0	0	0	0	0	2.61685e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-28 00:00:00	FOCO	124	125.6	0.0805128	0	1.38226e-05	5.8549e-07	2.36014e-05	0	0	0	0.000212587	0	0.000428651	0.00111477	0	1.77989e-05	0	0.000115379	6.86736e-05	0.000201852	0	0.000418591	0.00237934	0	0.00839516	0	0	0.0323911	0.0544204	0.0323911	0	0.0544204	0.0407862	0.368109	14.9694	0	0.03	0.022	0.00829686	0.00831095	0	0.000972574	0	0	0	0	0	2.88447e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-29 00:00:00	FOCO	124	132.65	0.0850321	0	1.27152e-05	5.78129e-07	2.16181e-05	0	0	0	0.00019436	0	0.000386172	0.00102813	0	2.22556e-05	0	0.000139373	8.74276e-05	0.000249056	0	0.000385086	0.00224629	0	0.00882707	0	0	0.0346758	0.0552786	0.0346758	0	0.0552786	0.0435029	0.390161	14.9116	0	0.03	0.022	0.00825123	0.0082639	0	0.00100749	0	0	0	0	0	3.48433e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-30 00:00:00	FOCO	124	147.25	0.094391	0	1.22557e-05	4.99834e-07	2.05495e-05	0	0	0	0.000191643	0	0.000404732	0.00101187	0	3.93713e-05	0	0.000239037	0.000157113	0.000435522	0	0.000368476	0.00241822	0	0.00925294	0	0	0.0369244	0.056178	0.0369244	0	0.056178	0.0461774	0.409957	14.7918	0	0.03	0.022	0.00819293	0.00820433	0	0.00104079	0	0	0	0	0	5.97594e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-05-31 00:00:00	FOCO	124	161.85	0.10375	0	1.49772e-05	2.51514e-07	2.41268e-05	0	0	0	0.000225459	0	0.000469411	0.00120134	0	4.15031e-05	0	0.000243476	0.000168473	0.000453452	0	0.000436825	0.00279258	0	0.00975396	0	0	0.0395941	0.0572211	0.0395941	0	0.0572211	0.049348	0.433572	14.672	0	0.03	0.022	0.00813014	0.0081404	0	0.00108015	0	0	0	0	0	6.0869e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-01 00:00:00	FOCO	124	174.6	0.111923	0	1.43963e-05	6.17096e-07	2.35966e-05	0	0	0	0.000222398	0	0.000465439	0.00119359	0	3.8358e-05	0	0.000218045	0.000158125	0.000414527	0	0.000429993	0.0027314	0	0.0102482	0	0	0.0422465	0.0582554	0.0422465	0	0.0582554	0.0524947	0.457	14.5674	0	0.03	0.022	0.00806871	0.00807795	0	0.00111876	0	0	0	0	0	5.45112e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-02 00:00:00	FOCO	124	186.5	0.119551	0	1.72569e-05	1.0026e-06	2.46878e-05	0	0	0	0.00024343	0	0.000493501	0.00132235	0	3.80722e-05	0	0.000209439	0.000159447	0.000406958	0	0.000479647	0.00295112	0	0.0107891	0	0	0.045185	0.0593521	0.045185	0	0.0593521	0.0559742	0.483024	14.4697	0	0.03	0.022	0.00801298	0.00802129	0	0.0011617	0	0	0	0	0	5.23598e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-03 00:00:00	FOCO	124	196.35	0.125865	0	1.63118e-05	1.12349e-06	2.27765e-05	0	0	0	0.000227158	0	0.000456746	0.00124425	0	3.45745e-05	0	0.000184804	0.000146791	0.000366169	0	0.000450198	0.00274914	0	0.0112939	0	0	0.04795	0.0603671	0.04795	0	0.0603671	0.059244	0.507482	14.3889	0	0.03	0.022	0.00796493	0.00797242	0	0.00120192	0	0	0	0	0	4.62009e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-04 00:00:00	FOCO	124	205	0.13141	0	1.52342e-05	1.0862e-06	2.14376e-05	0	0	0	0.000211936	0	0.000420916	0.00117016	0	3.31417e-05	0	0.000172689	0.0001424	0.000348231	0	0.000423579	0.00257914	0	0.0117649	0	0	0.0505504	0.0613025	0.0505504	0	0.0613025	0.0623153	0.530338	14.3179	0	0.03	0.022	0.00792457	0.00793131	0	0.00123967	0	0	0	0	0	4.31723e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-05 00:00:00	FOCO	124	215	0.137821	0	1.73617e-05	1.03379e-06	2.40438e-05	0	0	0	0.000233552	0	0.000448274	0.00130247	0	3.79981e-05	0	0.00019271	0.000165322	0.00039603	0	0.000476757	0.0028619	0	0.0122839	0	0	0.0534448	0.0622986	0.0534448	0	0.0622986	0.0657287	0.555289	14.2359	0	0.03	0.022	0.00789049	0.00789655	0	0.00128211	0	0	0	0	0	4.81775e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-06 00:00:00	FOCO	124	226.4	0.145128	0	1.62435e-05	9.70009e-07	2.24194e-05	0	0	0	0.000218859	0	0.000421896	0.00122546	0	4.35281e-05	0	0.000215544	0.000191452	0.000450524	0	0.000445869	0.00276799	0	0.0127703	0	0	0.056168	0.0632362	0.056168	0	0.0632362	0.0689382	0.577776	14.1424	0	0.03	0.022	0.00785845	0.0078639	0	0.00132175	0	0	0	0	0	5.3886e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-07 00:00:00	FOCO	124	241.1	0.154551	0	1.52754e-05	8.78283e-07	2.07866e-05	0	0	0	0.000207808	0	0.000411411	0.00116426	0	5.6694e-05	0	0.000274859	0.000251743	0.000583295	0	0.000416401	0.00279005	0	0.0132321	0	0	0.0587552	0.0641504	0.0587552	0	0.0641504	0.0719873	0.597462	14.0217	0	0.03	0.022	0.00782255	0.00782746	0	0.00135869	0	0	0	0	0	6.87147e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-08 00:00:00	FOCO	124	256	0.164103	0	1.73511e-05	6.07936e-07	2.14582e-05	0	0	0	0.000222212	0	0.000440648	0.00125068	0	5.96307e-05	0	0.00028295	0.000267331	0.000609912	0	0.000445283	0.00297581	0	0.0137259	0	0	0.0615345	0.0651296	0.0615345	0	0.0651296	0.0752604	0.618432	13.8995	0	0.03	0.022	0.0077848	0.00778922	0	0.0013981	0	0	0	0	0	7.07374e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-09 00:00:00	FOCO	124	265.65	0.170288	0	1.61602e-05	3.35406e-07	1.9199e-05	0	0	0	0.000201327	0	0.000399323	0.00113887	0	4.27917e-05	0	0.000199318	0.000193425	0.000435535	0	0.000404018	0.00258405	0	0.0141733	0	0	0.0640653	0.066017	0.0640653	0	0.066017	0.0782386	0.63858	13.8203	0	0.03	0.022	0.00775159	0.00775557	0	0.0014338	0	0	0	0	0	4.98294e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-10 00:00:00	FOCO	124	272.55	0.174712	0	1.46114e-05	2.68106e-07	1.72378e-05	0	0	0	0.000179915	0	0.000353554	0.00102377	0	3.63628e-05	0	0.000166687	0.000165533	0.000368582	0	0.000364092	0.00229408	0	0.0145731	0	0	0.0663404	0.0668027	0.0663404	0	0.0668027	0.0809135	0.657124	13.7637	0	0.03	0.022	0.00772466	0.00772824	0	0.00146592	0	0	0	0	0	4.16717e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-11 00:00:00	FOCO	124	280.4	0.179744	0	1.28035e-05	2.97263e-07	1.56601e-05	0	0	0	0.000161312	0	0.000317472	0.000921103	0	3.97932e-05	0	0.000179912	0.000182255	0.000401961	0	0.000326501	0.00213285	0	0.0149315	0	0	0.0683873	0.0675082	0.0683873	0	0.0675082	0.0833188	0.67298	13.6993	0	0.03	0.022	0.00770084	0.00770406	0	0.00149468	0	0	0	0	0	4.49781e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-12 00:00:00	FOCO	124	288.75	0.185096	0	1.42547e-05	2.9517e-07	1.55383e-05	0	0	0	0.000166863	0	0.000323534	0.000958122	0	4.22196e-05	0	0.000188241	0.000194557	0.000425017	0	0.000341977	0.00222022	0	0.0153023	0	0	0.0705164	0.0682272	0.0705164	0	0.0682272	0.0858188	0.689179	13.6308	0	0.03	0.022	0.00767956	0.00768246	0	0.00152476	0	0	0	0	0	4.70602e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-13 00:00:00	FOCO	124	299.3	0.191859	0	1.22766e-05	2.86029e-07	1.46264e-05	0	0	0	0.000153152	0	0.000302793	0.000879346	0	5.02682e-05	0	0.000221412	0.000232886	0.000504567	0	0.00030946	0.00215485	0	0.0156427	0	0	0.0724705	0.0689	0.0724705	0	0.0689	0.0881132	0.702646	13.5442	0	0.03	0.022	0.00765707	0.00765967	0	0.00155195	0	0	0	0	0	5.53531e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-14 00:00:00	FOCO	124	310.2	0.198846	0	1.0802e-05	2.43331e-07	1.43141e-05	0	0	0	0.000145248	0	0.000292884	0.00083391	0	5.25654e-05	0	0.000228993	0.000244707	0.000526265	0	0.000289108	0.00209314	0	0.0159655	0	0	0.0743237	0.0695509	0.0743237	0	0.0695509	0.0902891	0.714815	13.4548	0	0.03	0.022	0.00763286	0.00763521	0	0.00157731	0	0	0	0	0	5.72481e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-15 00:00:00	FOCO	124	317	0.203205	0	1.26244e-05	2.17194e-07	1.45735e-05	0	0	0	0.000153557	0	0.000301606	0.000888333	0	4.04075e-05	0	0.000174006	0.000189064	0.000403477	0	0.000312943	0.00206427	0	0.0163067	0	0	0.0762978	0.0702211	0.0762978	0	0.0702211	0.0926044	0.729649	13.399	0	0.03	0.022	0.00761244	0.00761455	0	0.00160473	0	0	0	0	0	4.35015e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-16 00:00:00	FOCO	124	321.1	0.205833	0	1.09088e-05	2.83465e-07	1.43652e-05	0	0	0	0.000140512	0	0.000269956	0.000818093	0	3.41524e-05	0	0.000145539	0.00016053	0.000340222	0	0.000291978	0.0018644	0	0.0166189	0	0	0.0781157	0.070821	0.0781157	0	0.070821	0.0947347	0.744139	13.3653	0	0.03	0.022	0.00759764	0.00759955	0	0.00163029	0	0	0	0	0	3.63848e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-17 00:00:00	FOCO	124	330.4	0.211795	0	9.41395e-06	3.5965e-07	1.39383e-05	0	0	0	0.000132109	0	0.000257851	0.000768837	0	4.98382e-05	0	0.000210385	0.000235228	0.000495451	0	0.000271163	0.00193067	0	0.0169125	0	0	0.0798243	0.071394	0.0798243	0	0.071394	0.0967368	0.755144	13.289	0	0.03	0.022	0.00758166	0.00758337	0	0.001654	0	0	0	0	0	5.25964e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-18 00:00:00	FOCO	124	343.35	0.220096	0	1.22656e-05	2.9046e-07	1.43217e-05	0	0	0	0.000151064	0	0.000297727	0.000879735	0	6.54597e-05	0	0.000273463	0.000310365	0.000649287	0	0.000307763	0.00229241	0	0.0172482	0	0	0.0817792	0.0720556	0.0817792	0	0.0720556	0.0990274	0.766418	13.1828	0	0.03	0.022	0.00756202	0.00756356	0	0.00168087	0	0	0	0	0	6.83656e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-19 00:00:00	FOCO	124	355.15	0.22766	0	1.12837e-05	2.1586e-07	1.45263e-05	0	0	0	0.000148375	0	0.000297024	0.000864185	0	6.15998e-05	0	0.000254824	0.000293315	0.000609739	0	0.000298456	0.00222415	0	0.0175779	0	0	0.0836996	0.0727157	0.0836996	0	0.0727157	0.101278	0.777669	13.0859	0	0.03	0.022	0.00754048	0.00754187	0	0.0017069	0	0	0	0	0	6.37059e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
setup	0	1989-06-20 00:00:00	FOCO	124	368.3	0.23609	0	1.03063e-05	1.95489e-07	1.45841e-05	0	0	0	0.000145974	0	0.000298489	0.000849595	0	6.88906e-05	0	0.000282372	0.000329353	0.000680616	0	0.000288197	0.00226993	0	0.0179023	0	0	0.0855876	0.073379	0.0855876	0	0.073379	0.10349	0.787718	12.9781	0	0.03	0.022	0.00751611	0.00751735	0	0.00173199	0	0	0	0	0	7.05931e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
